BAS_ID,BAS_AR,도로길이고려_전체통합도,도로길이고려_국부통합도_R3,기초구역평균_전체통합도,기초구역평균_국부통합도_R3,도로율,평균 도로 길이,아파트시세변화_차분평균,평균영업기간,평균폐업기간,평균최근접역거리,평균최근접정류장거리,건물노후도,공동주택 비율,근린생활시설 비율,단독주택 비율,아파트 가구수,외식업매출월평균변화량,서비스업매출월평균변화량,소매업매출월평균변화량,외식업매출비율,서비스업매출비율,소매업매출비율,외식업종다양성,서비스업종다양성,소매업종다양성,상가밀도,주중 / 주말,06 to 18 / 18 to 06,개별공시지가 변화 차분평균,(주거인구+직장인구) / 유동인구,주거인구/직장인구,10_30 / 40_60,점포밀도
21300,0.74333,617.1300761,7987.604945,0.060036731,0.907932185,7.332335863,119.2534627,0.0,163.10648228067743,199.05679103666668,1.1727160427825307,0.1298071543382783,267.1132075,52.9,42.0,5.1,0,-2068241.586,181461.1466,-17897949.2,0.076382203,0.036520837,0.887096959,0.806504609875222,1.6094379124341005,2.3909798705466114,86.09904080287355,2.342449225,2.695669458,31337.73585,0.268397665,0.149563378,0.406895625,7.046875
21301,0.121045,221.3970462,2876.534944,0.069661055,0.938454306,30.94811891,211.3408333,305.909,156.24961498125,52.89636337333334,1.6966828337561612,0.0918409533338731,308.7,79.4,20.2,0.4,266,53973.24138,336790.7904,-1135449.044,0.116603202,0.070772853,0.812623944,1.3862943611198906,1.1275347898191252,1.9850800347841984,346.9783964641249,2.315147333,2.280276769,344640.0,0.254880813,0.667946364,0.439756949,11.523809523809524
21302,0.175777,341.2528777,4162.583064,0.087372368,1.08461935,25.54690536,214.1441875,0.0,111.95073015532911,93.78700452266666,1.6978108945722712,0.0404178904641389,209.0344828,32.7,2.2,0.2,0,2928178.509,-2774247.799,32740564.5,0.165726138,0.085405395,0.748868468,2.063956247552524,2.0291545628109144,1.3147991572059192,876.1100712835013,2.064956712,2.339853193,174949.4624,0.220316631,0.899424865,0.508371047,143.58441558441558
21303,0.270679,475.0380102,6080.093135,0.08471194,1.079401398,15.51712099,105.01132,912.5,153.72800261,161.2932719863158,1.802432025375056,0.1834611537465319,473.0,31.3,55.9,12.8,80,-324029.6552,-51083.79793,299038.6207,0.466233799,0.175485123,0.358281079,1.3862943611198906,2.3640449155663164,2.0640170503920974,232.74801517664835,2.273528237,2.246296708,97041.79104,0.108296273,6.308614127,0.441901741,36.11111111111112
21304,0.073319,273.241567,3575.514233,0.092931019,1.107097966,32.7139266,134.3617647,369.231,177.3294508969921,100.92290281897222,1.6043008376997077,0.084995118608345,385.1688889,14.7,37.5,41.2,130,-453554.3034,1030462.396,-98316.81379,0.628149772,0.171518807,0.200331421,2.0962027709337034,2.2899201319853306,2.37911185279709,2495.9423887396174,2.016228095,2.004098756,166589.3365,0.212988988,1.95939045,0.479892855,113.8360655737705
21305,0.098059,523.7108482,6145.133162,0.095791748,1.10061403,38.0699162,106.0771277,0.0,177.9364428262561,156.26319276812245,1.6191317309506588,0.09433678785627,425.75,0.0,79.0,21.0,209,-144303.251,370604.1379,-7110223.954,0.302816792,0.215008312,0.482174896,1.7735578964839496,1.982772029440003,2.589744944502398,2335.3287306621523,2.048315822,1.997068855,69414.5288,0.2246665,2.090174055,0.412278526,101.35807860262008
21306,0.284578,649.3819627,7939.781286,0.087014968,1.078934844,12.80279237,117.9553818,1753.75,150.92760692058823,147.10475668,1.7993133546912712,0.2634359560185369,380.1428571,0.0,25.8,74.2,70,-602021.5172,39236.14138,-433631.1172,0.342739812,0.15000167,0.507258518,1.5808185358593017,2.226997804998561,1.765190524135016,207.32452965443568,1.953813226,2.429455806,76053.06346,1.304734286,24.64039801,0.36857908,52.23728813559322
21307,0.616604,589.2732841,7121.372418,0.089114744,1.069964206,6.382154131,119.3240189,458.70125,124.11845098361906,145.57489320081035,1.7813332376127609,0.3319476707322225,369.6898148,41.3,26.9,31.9,351,-686269.7931,-307753.3448,13383206.19,0.268692281,0.130431065,0.600876654,1.8546230807743016,2.4186387996455783,2.2716811804031583,252.99868310941864,1.944366258,2.252227257,56452.17391,0.911136003,8.710714485,0.400088212,49.26282051282051
21308,0.2299,421.903482,5071.581658,0.093441008,1.153545086,9.134493482,156.4074545,0.0,196.32435984664286,220.02915869999998,1.8148861526051887,0.14791290883642,446.4454545,33.3,18.9,47.8,200,-125522.8621,14728.62069,-590056.569,0.187183888,0.048566819,0.764249293,0.9556998911125344,1.9730014063936128,2.0982737395252498,121.79208351457156,2.262531808,1.770196473,67064.35185,0.970011263,9.507922137,0.511661008,21.785714285714285
21309,0.102131,342.1287409,4248.872704,0.098517971,1.144898918,33.74892118,149.3655238,1716.714,136.4427817205946,113.36451387703846,1.590004007814955,0.0699603901773708,418.0157068,20.9,41.1,30.0,530,-2245573.31,-173450.8586,-17258575.21,0.158538123,0.154229265,0.687232612,2.0229756853401164,2.4168532381706287,2.6306062260558685,1968.0606280169584,2.146131428,1.985019412,77593.49776,0.242857787,4.188744074,0.474761187,111.66666666666669
21310,0.237822,377.2476671,5058.295737,0.086039624,1.053636766,21.65033679,227.7860556,342.4085,151.05241192792957,131.27792046120692,1.2385739000110394,0.087701269029669,318.8446602,41.4,45.2,3.2,838,-1141270.586,-980084.4276,-58854977.41,0.036058804,0.038085394,0.925855803,1.6565641231062682,2.3324138833704824,2.304349123918548,622.3141677388971,2.43210884,2.365563433,119822.4852,0.425846244,1.579673001,0.446257986,26.864864864864863
21311,0.118429,379.0376406,4513.843601,0.092221166,1.077737249,40.97850963,125.5661333,174.786,191.914765043391,151.39968650783334,1.4151443576906673,0.0669957024697973,342.7944444,27.6,31.3,20.4,196,374002.5172,1340021.021,-3278866.442,0.436174859,0.158640293,0.405184848,1.9085824427122584,2.449271872441127,2.09910087875918,1967.4235195771305,2.266419332,1.979216392,99730.0995,0.584421084,4.828482252,0.451079082,80.98712446351931
21312,0.251633,475.9783253,5835.218463,0.09647695,1.135147066,23.25477082,227.8209,536.212,152.14391641203414,144.3455864445238,1.3988512579802077,0.0591986653189711,300.9568966,28.9,35.2,3.4,2257,-4297413.659,3153910.586,-9999992.735,0.39060404,0.249024994,0.360370966,1.754335850426226,2.718689365248315,2.536308297160649,1319.3817980948445,2.202115339,1.910852508,72588.1295,0.54414747,4.581338547,0.465010147,90.34036144578312
21313,0.244737,420.1243731,4727.361243,0.096580768,1.074910653,23.28807957,166.01972,246.1415,123.91952448576153,115.38975168672414,1.371739099026983,0.0684116887363766,326.8,24.7,28.3,9.8,0,3610250.278,927338.1069,27161945.79,0.515263066,0.113188318,0.371548616,1.9473519988061585,2.298560162061668,2.3980615334401127,1090.9670380857815,2.204425225,1.613966946,49039.50617,0.186530067,2.201007885,0.560616928,78.74531835205993
21314,0.375146,526.95608,6773.613745,0.091657737,1.093197556,21.26536823,431.4314167,0.0,142.47246693102778,151.12972887833334,0.9800054462860828,0.1141598997332341,414.5,0.0,44.2,10.5,0,7394.137931,580833.5714,-944267.31,0.088829382,0.536087987,0.375082631,1.0373923246209082,1.615119550060412,1.952138209415365,130.61581357658085,2.743374299,2.968266678,101405.2885,0.496179832,0.049805909,0.435522974,12.918367346938776
21315,0.408002,514.3535322,6543.464993,0.092064727,1.098243739,23.29117061,535.7467,0.0,85.26359580087038,74.67569311578947,0.2360842506979306,0.0973511953545977,275.5,0.0,100.0,0.0,0,-1110636.298,-804918.1403,-18858015.32,0.31038674,0.149917891,0.539695369,1.6980507286992808,2.407598104797596,2.4285954566529515,343.13557286483893,2.624897435,2.532764294,45030.76923,0.277101107,0.000890841,0.553438558,46.12857142857143
21316,0.428242,553.9188531,6828.550655,0.079495939,1.029176254,18.98375864,146.6898182,-276.7553333,148.64696872903968,150.6611691448276,0.3946124172152706,0.07542452613411,357.92,45.1,30.4,14.5,824,-2991537.591,30820.43552,-10900661.76,0.252044258,0.135844792,0.61211095,2.0671686118441968,2.6042678298639745,2.3596195577050643,462.3553971819672,2.336775866,1.924225042,78201.26812,0.181189878,3.280136659,0.59930197,52.84848484848485
21317,0.241124,498.9858074,6441.89261,0.07948237,1.029947685,22.53742307,130.6498293,318.929,157.46165717407766,83.56123475462857,0.7927970325785214,0.0725271428280565,271.3661017,58.1,26.9,14.2,247,-525773.8966,-2145269.622,5613254.674,0.128839075,0.095685531,0.775475394,1.9215366401829648,2.3592165673491525,2.664121200120744,796.2707984273652,2.157156556,1.927749148,72911.67192,0.416201949,5.167934792,0.494422516,38.640625
21318,0.442423,676.7286189,8515.344924,0.084346504,1.058646274,22.35920496,175.7441778,8.60125,129.5646675208923,104.73041883126984,1.3578839486271492,0.0771089134293174,303.3274336,71.5,24.4,1.8,3876,-3140727.89,466295.3207,-28219554.17,0.14461985,0.093783725,0.761596425,2.145967213117933,2.3230592132585524,2.5032806197009654,906.372408306078,2.160309323,1.603174822,66987.87879,0.616335805,9.557111951,0.508388857,44.98503740648379
21319,0.264186,263.9477984,3256.151457,0.084575102,1.04913154,11.22418688,357.697,-721.88425,128.94125324629357,67.6777757225,1.6857302010461228,0.0823643541691301,216.0555556,38.2,51.1,10.2,3206,1522679.215,-763482.9445,-3770384.222,0.421992455,0.24680849,0.331199055,1.748927960653767,2.527850840287418,2.2765772547117384,734.3311151991401,2.249205482,1.786433745,69697.56098,0.551500069,8.592387409,0.512000195,72.19072164948453
21320,0.28592,391.9207342,4969.382817,0.096146825,1.249460948,18.48080562,294.6534,-137.201,96.22976515693334,46.66214912,1.7287373178567471,0.1551550193694762,184.1111111,48.3,39.7,0.1,1324,-29701.27586,-936980.9483,-18901291.99,0.006003766,0.024982765,0.969013469,1.7328679513998633,2.0086361303902898,1.2108708726886126,311.27588136541686,2.110735283,2.539827079,91066.66667,0.114741942,3.285546898,0.42893124,33.98876404494382
21321,0.231303,544.2436379,7036.965767,0.086547915,1.097501764,19.37055925,125.4477179,-207.36,117.70222156278048,76.45480866418183,1.406946575306897,0.1109424119357747,291.206278,67.5,20.3,8.3,2777,-91121.68276,1696750.71,-2513403.479,0.21132111,0.116672489,0.672006401,2.050520615452549,2.328628508708246,2.344036574433272,972.7500291825008,2.133951927,1.59308367,46611.84211,0.718308468,8.916488052,0.496788763,41.77777777777778
21322,0.734992,441.8543295,4204.016132,0.114752861,0.888799924,5.175968596,313.4409,0.0,201.4661492,,1.4911843635232418,0.1191857097852436,84.5,0.0,100.0,0.0,0,29051.03448,381872.4828,-11516208.05,0.068312618,0.05588719,0.875800192,1.039720770839918,0.6931471805599453,1.0986122886681096,12.24503123843525,2.065052221,2.532624495,43300.0,0.017735443,0.012871161,0.450134384,2.6666666666666665
21323,0.092471,224.5067346,2893.276538,0.092328681,1.190669683,34.82922108,159.6641429,0.0,96.2450104007351,89.749686845,1.0653318465727482,0.0658558532749979,148.7553191,0.0,60.9,39.1,0,-4079001.088,15260.61379,-3368536.166,0.668547971,0.151970931,0.179481098,2.0027754808240164,2.2997667755151787,2.0390621409201493,2292.6106563138715,2.124196739,1.868213372,70774.74227,0.189217656,0.433542248,0.479746389,91.08490566037736
21324,0.146951,106.3654338,1237.215821,0.0935682,1.06784279,17.43921672,315.67675,-96.978,128.16690281181818,110.35955565,1.187020232503593,0.0626757863730043,167.0,88.9,11.1,0.0,1622,-356139.2586,127975.2069,-719656.0386,0.28494243,0.264506509,0.450551061,0.0,2.243329608800697,0.6365141682948128,217.75966138372647,2.084304059,1.353584075,49750.0,0.758000294,68.05403159,0.499976957,27.25
21325,0.211148,250.7884793,2616.701361,0.096852243,0.966650466,19.40989065,430.4518,1551.028,106.42592998154545,37.37243064575,0.9997380576414352,0.0823773734974201,155.0,91.1,8.9,0.0,1030,-116124.6207,-224547.069,-655398.0379,0.068308316,0.316092475,0.615599209,1.5890269151739729,1.943377925753288,2.138397246347724,213.1206547066513,2.154819257,1.492908154,57500.0,0.36132886,35.87782645,0.482758238,34.75555555555555
21326,0.117859,151.6003286,2901.156635,0.082017537,1.048799914,19.53039291,143.8353846,0.0,118.64367998428573,77.47181667,1.1648020473768002,0.1272430412970692,110.1578947,0.0,6.5,93.5,0,-30835.55556,-125672.1429,-19249116.08,0.000792256,0.00611757,0.993090173,0.6931471805599453,0.6931471805599453,1.0042424730540764,93.33186264943704,2.048387183,2.149056447,52643.22034,0.126380068,4.466766021,0.444540803,6.727272727272728
21327,0.070042,152.1288623,1900.830625,0.094847221,0.979606687,29.07479321,277.55,0.0,89.85810797,,0.7252360635260124,0.0646072026812597,131.3333333,0.0,100.0,0.0,0,-34481.37931,,,,,,0.6365141682948128,0.0,0.0,57.10859198766455,1.989087351,1.455282073,52240.0,0.082279246,0.0,0.502812609,12.0
21328,0.113134,175.8773577,2107.55578,0.095341585,1.013591993,29.16151573,245.2728333,-114.208,106.4333969837857,86.18931257000001,0.6106705411232561,0.0593676368814897,157.0,97.4,2.6,0.0,1873,-454388.5517,-481272.8276,-96207.00897,0.196074559,0.164430031,0.63949541,0.5623351446188083,2.0911388826204176,1.7328679513998633,265.17227358707373,2.146615817,1.580685907,49000.0,0.876644588,272.3627551,0.538208478,25.133333333333333
21329,0.074603,211.3708216,2478.498955,0.088903419,1.103246218,33.03040511,207.3765,1482.545,136.88621086132375,105.83977819011112,0.3018897418788725,0.0828165708370453,303.6091954,29.3,62.6,5.5,311,225518.4741,1232902.748,2239924.721,0.535503999,0.269466944,0.195029057,1.910459712464568,2.497312876361548,2.1702798379062225,2466.388751122609,2.260253964,1.872417638,97474.17582,0.272112647,1.809849976,0.560213962,58.57608695652174
21330,0.201474,231.0203816,2649.176703,0.087216311,1.064404719,23.56324095,249.4871667,0.0,104.6747219831143,149.62661793666666,0.7614117122679906,0.0647736768080725,271.26,4.2,50.8,4.8,0,-991931.6379,-1101895.966,-23960291.82,0.117935496,0.030119842,0.851944662,1.349792396172401,1.414175464056979,2.076946149096956,297.8051758539564,2.125702477,1.862414306,62649.19355,0.13417073,0.337796133,0.482347342,32.4
21331,0.149007,205.2571057,2274.739867,0.094058073,1.009320945,23.6941341,202.3958571,-731.314,180.85454104417647,172.488141455,0.6262931745629813,0.0959199463216238,292.8888889,89.1,6.4,0.2,2820,-643345.5172,231482.0,-523924.8552,0.349473948,0.110243688,0.540282364,2.025326220770068,2.4954621555114507,1.7540131230185283,449.6433053480709,2.244529894,1.718708922,66562.5,0.884124493,34.37312219,0.517259677,28.91044776119403
21332,0.063577,104.067942,1108.77294,0.095498254,1.045254516,37.85504007,183.6045,-200.6825,183.01578500571426,93.521427537,0.5364021251129518,0.1075984727340891,263.5,87.8,12.2,0.0,1043,-88225.7931,80749.0,4651651.924,0.09355398,0.087975799,0.818470221,1.3296613488547582,1.6639451196530306,1.932806572614331,676.3452191830379,2.146579333,1.709303012,41333.33333,1.068429317,36.23376812,0.530299783,41.906976744186046
21333,0.117732,340.5527496,3851.258102,0.09551563,1.110795563,37.64850498,202.4561111,343.27525,165.10552730803704,114.60252924714284,0.3226949313066053,0.1053426951937703,295.9583333,77.5,17.6,0.8,820,-410272.4293,247284.3276,-3581703.746,0.044679157,0.047679025,0.907641818,1.8891591637540213,2.570859383012243,2.235685855876791,518.1259130907484,2.345171585,1.973917661,79895.51282,0.271565336,5.321484391,0.616587125,22.540983606557376
21334,1.008941,432.4720541,4257.302397,0.095275534,1.009882283,12.14801864,459.6263333,948.611,100.5698268969375,85.409009085,0.3003285259040578,0.1186655320548357,307.0869565,49.2,27.2,0.0,170,-1900044.914,-179545.6296,490595.769,0.703044854,0.014333866,0.282621281,1.915765316728204,1.5740973368489728,2.301705308568292,59.46829398349358,2.642756213,2.445932758,74643.18182,0.187725601,0.079240377,0.592186533,19.25
21335,0.167607,257.7828916,2749.62932,0.100528702,1.095040161,21.77142232,235.0095,110.3646667,144.21233722110168,96.46193967822222,0.3504322930729182,0.0675776975862492,344.05,52.7,44.0,3.3,1534,313096.2724,-170044.8724,24578233.75,0.073189667,0.092088008,0.834722325,1.8017595666059845,2.440100956963397,2.5535661913413232,709.9942126522162,2.392665143,1.940783944,84815.78947,0.141057215,9.475323952,0.726612992,49.73109243697479
21336,0.130003,244.9246884,2991.371747,0.099421316,1.170125498,26.74567945,227.3627778,226.342,142.98243369572307,69.67790806422221,0.4630854324726378,0.1010751115226969,287.6938776,43.5,24.3,32.1,1414,-1147420.793,1221447.672,-1716163.238,0.330537993,0.259586766,0.409875241,2.191097742593191,2.6299826319684723,2.333722400872672,1384.583432690015,2.169033955,1.731981272,76925.0,0.524361934,8.623100103,0.516439348,51.394444444444446
21337,0.118017,375.8027869,4630.333865,0.102458887,1.240254659,38.41646541,128.2777778,0.0,101.86813941927825,89.84644978451612,0.2463779594722622,0.078463708699557,297.6067416,0.0,7.1,84.6,0,-2189337.268,-1284647.99,412239.2324,0.342694883,0.375989743,0.281315374,1.929060344426743,2.0049972710530635,2.4113057747257463,1406.577018565122,2.177727679,1.615110769,96755.55556,0.167004019,3.577187712,0.652189722,57.95783132530121
21338,0.06604,196.6355718,2328.840121,0.10379286,1.210238956,39.7669765,162.305,0.0,135.61847164203704,50.533798530000006,0.2756863356779616,0.0690559180823533,300.6986301,0.0,22.2,77.8,0,-5080727.184,409135.4655,215790.8414,0.727933276,0.165063032,0.107003692,1.880261762042519,2.1660849392498287,2.264948799311999,1817.0805572380373,2.341794795,1.921799971,90190.66667,0.061210794,1.19657541,0.762842508,62.41666666666666
21339,0.033425,48.46330104,501.5583152,0.096943149,1.052958961,46.20730019,313.771,0.0,82.10435533,,0.4738598951846845,0.0673904755661838,90.0,0.0,0.0,0.0,0,-63057.75862,-29310840.47,,,,,0.0,0.0,0.0,29.917726252804783,2.216847802,1.677959712,43250.0,0.564134989,0.0,0.543220979,0.0
21340,0.100705,149.9477435,1531.308804,0.098956712,1.036310498,20.85565439,191.9495,2265.779,105.03432650533334,56.773239675,0.2773259859051484,0.1135883718938753,181.0,98.7,1.3,0.0,1314,-529855.931,-7534.310345,-303157.4862,0.513748852,0.104022764,0.382228384,0.6931471805599453,2.096203036960296,2.0467385326945515,466.7096966386972,2.120151735,1.592939529,44500.0,0.644088925,53.31013699,0.597470981,36.70212765957447
21341,0.163364,259.6953556,2731.913005,0.101973278,1.077391615,22.69739328,182.7711,2243.215,126.380418493125,97.19569874,0.5109401921462126,0.0484817169380381,181.0,92.7,7.3,0.0,1606,-113672.8621,-383210.6897,-1392964.362,0.1223034,0.180840563,0.696856037,1.277034259466139,2.187795928847474,2.3046193848206715,293.8223843686491,2.075604108,1.482362821,49300.0,0.597655693,36.73056156,0.55560275,26.791666666666668
21342,0.133434,202.2433567,2289.22677,0.102596255,1.136881103,29.46699785,228.42975,0.0,124.031294280625,128.5611614,0.6536829177619013,0.1330946113369868,182.0,68.4,31.6,0.0,1696,-432812.8276,356428.9393,-626638.6,0.19184578,0.059385181,0.748769039,1.2554823251787537,2.2071079677498235,1.6052071074554588,307.2680126504489,2.077751476,1.526302635,49333.33333,0.823954134,43.98816619,0.516199091,38.04878048780488
21343,0.110639,168.4312876,1969.831992,0.105261201,1.175284438,22.43079485,241.695,0.0,97.24224317166666,88.51105774,0.3693957260174644,0.0832267065387296,103.0,0.0,100.0,0.0,0,-99870.65517,7642647.204,-1087247.513,0.117511943,0.477711977,0.40477608,1.039720770839918,0.6931471805599453,0.5004024235381879,99.42244597293902,2.095538946,1.636746135,69875.0,0.00126748,0.0,0.617681515,8.181818181818182
21344,0.087554,275.610415,3780.217966,0.103913182,1.300711565,60.7711527,277.4786667,0.0,85.48915048859342,66.05423428140374,0.295658716621259,0.0653626693591224,158.1428571,0.0,56.0,0.0,0,-201290.7517,19147443.13,-43736782.12,0.333788475,0.219707786,0.446503739,2.066562854509844,2.727031460931685,2.581963625585652,10804.760490668616,2.119345389,1.691728091,76931.81818,0.265418504,0.281909959,0.696289167,310.4788583509514
21345,0.095519,244.6831107,3114.286288,0.10650965,1.242779734,36.75231504,127.6595294,-681.766,114.55506234765093,111.64253886280001,0.3783845884395774,0.0604347751241272,271.2,41.2,51.5,7.4,1490,-392465.181,2452601.121,-1441600.355,0.161036004,0.189776988,0.649187009,1.8660100231778165,2.4004631098612386,2.112928686629268,1957.725688082999,1.982036015,1.236424141,71757.14286,0.341498334,8.221068495,0.656484836,116.0427807486631
21346,0.070388,130.8255757,1483.089606,0.1070521,1.14290787,20.14291674,177.9348,747.917,132.14508168975001,150.6724984,0.2353470967015236,0.0335958106383738,249.5,90.2,9.8,0.0,576,1340644.424,208559.4138,260127.5862,0.712244704,0.121544734,0.166210561,1.0549201679861442,1.464816384890813,1.9459101490553128,298.34630902994826,2.045646771,1.389673058,53166.66667,0.159204544,13.23153373,0.66895832,70.0
21347,0.118487,148.7057773,1834.936876,0.106739171,1.17049949,17.85270739,332.30925,1286.921,137.8408409,19.89910812633333,0.5834440711321958,0.0564941514830174,226.5,82.9,17.1,0.0,1020,95422.64706,-726447.2414,304949.4138,0.117772129,0.519558318,0.362669553,0.0,2.12020822394067,1.8937882323911377,261.6320777806848,1.98794848,1.294536909,61214.28571,0.369237636,6.543089083,0.678662737,34.96774193548387
21348,0.112568,255.401933,3465.237851,0.106980171,1.33240617,20.71280975,232.5147143,1423.132,107.35106789291379,78.0237787175,0.4711270258222037,0.0512069923699859,270.5454545,39.9,59.6,0.0,1889,29329.68966,1702936.236,401845.7172,0.299803214,0.42415311,0.276043676,2.11609425610897,2.031414088474082,2.4309554360283867,941.6530452704144,1.912134604,1.173263577,58142.85714,0.409492227,11.87334982,0.684520787,94.4622641509434
21349,0.105514,201.3673202,2387.761113,0.105674352,1.094675817,23.70055658,140.5827273,-161.5825,138.3328956273158,178.66485963825,0.8613665219571253,0.0686341366528892,298.4736842,59.0,22.9,16.2,1317,-3347864.414,-824915.8745,-908941.6276,0.311972584,0.102009813,0.586017604,1.6726254461503207,2.383244169883911,1.7478680974667573,511.7804272418826,1.997086729,1.327546458,51828.94737,1.15759646,13.6761811,0.575521442,25.37037037037037
21350,0.104315,151.9245373,1569.862723,0.105906159,0.987097728,22.05617397,318.11625,-103.878,127.27290412373685,114.03930263500001,0.7849554667960379,0.0481183032464573,196.2,76.8,23.2,0.0,1240,142187.931,-51079.13793,-5215141.403,0.010086565,0.035881316,0.954032119,1.039720770839918,2.334761772659509,1.4941751382893085,412.2130086756459,2.072058683,1.676154821,43312.5,0.901406226,11.08784721,0.60796429,29.11627906976744
21351,0.148368,436.7989782,5535.178453,0.100854905,1.215599036,33.62164598,116.1919677,83.237,115.55676842449066,79.59198340279687,0.3217699426629523,0.0570528948677193,320.0613497,55.2,27.6,17.2,2706,-5228332.276,3316578.093,-3534283.091,0.600444532,0.162466298,0.23708917,1.9614817203943045,2.5359724171961364,2.5647996727546256,3612.63884395557,2.176709802,1.653393298,69072.92994,0.491993262,9.735227843,0.682356651,152.38246268656715
21352,0.169511,646.6963708,7882.147315,0.100812457,1.216908895,33.55136092,119.48874,1920.1395,131.94824058823684,108.7464868171129,0.5085279645491854,0.0680386805609216,355.5682927,41.9,29.9,28.3,451,-7828093.359,93705.27931,-8659788.04,0.330625174,0.091949854,0.577424973,1.8473139531936105,2.431508391542932,2.679577483084961,2017.568181415956,2.105633341,1.440070085,108426.5356,0.733881953,6.318765663,0.61504281,102.51169590643276
