BAS_ID,BAS_AR,도로길이고려_전체통합도,도로길이고려_국부통합도_R3,기초구역평균_전체통합도,기초구역평균_국부통합도_R3,도로율,평균 도로 길이,아파트시세변화_차분평균,평균영업기간,평균폐업기간,평균최근접역거리,평균최근접정류장거리,건물노후도,공동주택 비율,근린생활시설 비율,단독주택 비율,아파트 가구수,외식업매출월평균변화량,서비스업매출월평균변화량,소매업매출월평균변화량,외식업매출비율,서비스업매출비율,소매업매출비율,외식업종다양성,서비스업종다양성,소매업종다양성,상가밀도,주중 / 주말,06 to 18 / 18 to 06,개별공시지가 변화 차분평균,(주거인구+직장인구) / 유동인구,주거인구/직장인구,10_30 / 40_60,점포밀도
21406,0.076038,236.0676152,2786.275852,0.101663553,1.147437445,35.08327101,121.2498333,642.262,130.53187806794736,87.05084065438888,0.2506101239195175,0.0739932838611094,335.09375,31.9,34.4,12.9,88,1736523.669,-1270331.779,1819229.766,0.464190889,0.161479503,0.374329608,1.8709945421900047,2.783586424041967,2.528323363528072,1959.546542518215,2.218245755,1.492291695,111041.7355,0.134355583,3.911525682,0.705330996,97.87248322147651
21407,0.071281,265.3921523,2958.601532,0.100826571,1.121641388,18.43252388,95.67991304,278.333,105.06233740738462,110.55475229629413,0.1564413562518338,0.2130196689479428,283.7054795,21.3,32.9,19.2,0,-892079.5172,5466552.152,1912131.383,0.335563009,0.405927821,0.25850917,1.9324453238447103,2.411697112071116,2.1398453551819765,2370.898275837881,2.132225882,1.865086045,133564.5695,0.096990875,3.933529133,0.91598951,291.4852071005917
21408,0.157276,650.328062,7050.482579,0.10480644,1.114411564,27.46071002,107.7789245,156.25,151.2711071770879,121.35499017611112,0.2216443640466385,0.0868606141441469,291.7064935,41.2,14.1,21.8,0,-699449.1793,-253625.1793,-10380368.86,0.168429371,0.190071971,0.641498658,2.165456359707888,2.4480594175747803,2.241429982853703,1182.6343498054375,1.976018759,1.333767525,169587.3116,0.167417744,7.702854173,0.688599082,55.043010752688176
21409,0.092898,465.8024849,5176.174427,0.099720486,1.102562204,25.88707725,88.7827381,0.0,140.1974768061154,68.78916684372727,0.2009695436200513,0.0558855640085082,358.4380952,52.2,11.1,32.5,0,-1250584.621,-820815.9672,416089.2207,0.164543831,0.470715169,0.364741001,2.0914680709680264,2.0308452982642944,2.478833623450334,1571.6161811879697,1.990939669,1.368710242,96481.73077,0.222895501,9.773096998,0.686907336,69.72602739726027
21410,0.079069,228.5914119,2785.47946,0.090006034,1.104173431,8.99023288,110.0304,2407.875,154.62760064466667,157.4260023578889,0.2350133150128411,0.0359511534327287,304.5306122,30.4,17.3,10.7,110,842577.5862,1659992.569,-550239.7448,0.11394349,0.243279763,0.642776747,1.4750763110546947,2.608982242362732,1.805514949228516,670.3006235060517,2.158257709,1.66510152,174654.6296,0.217058662,7.76995733,0.629409233,43.0188679245283
21411,0.084923,213.9492286,2461.095076,0.088301413,1.0486153,18.22782044,105.0441053,0.0,184.38160946666667,57.72603134,0.4328778611184707,0.131315076886907,341.11,43.3,1.6,19.7,0,,-20473.33684,-423603.6429,,0.28369959,0.71630041,0.0,1.3321790402101223,1.039720770839918,105.97835686445369,2.250914214,1.510915015,92123.18182,0.402395027,5.609030224,0.648357205,8.555555555555555
21412,0.103835,474.1126297,5993.682854,0.086237928,1.088726939,31.39057908,85.79982258,0.0,133.08020138327274,158.748228902,0.3502955488370807,0.1777222493185701,370.4301887,36.7,5.7,28.4,0,104827.2414,80738.27586,-2853349.169,0.033189699,0.011087414,0.955722888,1.430280301911093,2.4164126786640985,2.308284708003028,808.9757788799539,2.252789849,1.833204055,68652.85235,0.441645984,7.79373557,0.581744134,32.80952380952381
21413,0.0543,237.1921837,3041.086046,0.092261732,1.08464157,52.6929449,135.6113571,-8.333,80.35331168985185,129.77131632333334,0.2206806024779443,0.0735753550224212,242.5483871,10.9,10.9,2.7,0,-2991938.586,37201.56897,1278466.534,0.529913117,0.057908284,0.412178599,1.8866967846580784,2.067975912293976,1.4941751382893085,626.1510128913444,2.238036641,1.826335862,57335.52632,0.097176942,2.186200208,0.552410384,23.029411764705884
21414,0.090311,336.6211637,3798.977077,0.093143624,1.072881765,35.97862703,151.2143636,239.286,126.91431035574999,101.31272862592857,0.5993869023049466,0.0453706466627518,342.8950276,54.4,26.1,16.9,178,-281118.7931,-202656.4724,-28600.94828,0.082512467,0.551503836,0.365983697,1.3592367006650063,2.254350877429545,2.198228357586468,830.463620157013,2.192301353,1.639647528,94643.78378,0.238468325,4.224499862,0.617463031,32.013333333333335
21415,0.101388,407.0285176,4887.305736,0.099558265,1.150585903,31.4115865,127.5590345,197.5,136.7619396119697,103.85428858842106,0.2802844152528662,0.0772652882146894,315.5805085,67.9,17.9,14.2,0,-344585.1724,1198224.448,-1300426.424,0.238092964,0.235847188,0.526059849,2.051457263660061,1.9226970457027028,2.4853721319764244,1449.8757249378623,2.161938089,1.592422647,57899.57627,0.277655096,9.799187789,0.623568068,84.65306122448979
21416,0.159329,368.2458895,4460.49537,0.088991204,1.06457527,31.16076002,143.1269231,-71.6025,126.50669145162026,87.03258793255556,0.2722798941533684,0.0815838685040977,297.625,56.7,35.8,6.6,401,-3130393.924,4921041.469,-16958679.34,0.140747548,0.078233839,0.781018613,1.880102521892586,2.3857716857689506,2.282814971149898,866.1323425114073,2.012162972,1.955250597,73748.75,0.112073263,2.419983204,0.549637222,51.82608695652174
21417,0.447183,186.9602131,2485.788857,0.065951877,0.896120555,3.61256622,389.903,0.0,118.88241124581818,55.98472247428572,1.5891942006611206,0.1111737434191838,326.875,0.0,5.6,6.8,0,-1240206.403,-1890872.443,5617148.704,0.063489669,0.274380453,0.662129878,1.559581156259877,1.923065784324152,2.281419692232992,100.6299434459718,1.993278816,2.301343311,34848.21429,0.045959276,0.08300977,0.51207184,9.244444444444444
21418,0.198045,387.5387463,5272.117079,0.079053654,1.046801549,33.99457552,153.8544667,0.0,156.9679996526923,88.63882671777779,0.93324663070288,0.0680259523071491,297.2,18.8,67.4,13.9,0,1160301.847,1087688.624,-108853921.0,0.009311307,0.033422866,0.957265828,1.6092841603889616,2.2877732291622817,2.303027356031643,489.78767451841753,1.919759915,2.080365056,83467.44966,0.075229412,1.008330382,0.499272423,36.20618556701031
21419,0.091262,342.06748,4559.326104,0.084818692,1.148074731,48.40780109,110.743625,243.75,147.48300786442186,117.08883326413637,0.4955903377099777,0.1056430795825982,385.1463415,19.9,41.3,35.6,0,357065.491,-2363955.121,-19803052.28,0.164540641,0.115922801,0.719536558,1.8912504252526947,2.2730024023190776,2.424148573323489,3221.494159672153,2.021404734,1.823464571,74963.79928,0.247504764,2.188824271,0.514976418,98.10884353741496
21420,0.09003,378.4744558,5011.597617,0.083270448,1.071366819,17.81241906,85.06735135,2060.0025,154.5854612477869,59.259259261000004,0.4237458217242634,0.1298569675604037,386.3076923,30.8,23.5,45.6,165,-2323061.4,17256301.84,-924784.2445,0.302864253,0.554557877,0.14257787,2.019157356975117,2.0682213426891,2.323834317823924,1110.7408641563925,2.065415065,1.612827457,67516.12903,0.48986685,5.257688988,0.559354091,64.98
21421,0.073898,300.1446945,4056.250126,0.084748027,1.111509577,39.22903018,121.1119286,0.0,169.26067335106384,105.80258321950001,0.5231025948903679,0.0970481813598305,355.3409962,27.1,25.8,46.8,0,-747031.6207,-194983.8621,-1274454.062,0.370458203,0.386812203,0.242729594,1.834371970281624,2.223891063233612,2.185567343754036,960.7837830523152,2.059640831,1.650423997,67641.11111,0.76410893,4.650918577,0.581047823,42.901408450704224
21422,0.116613,226.2339058,3451.848744,0.07847154,1.069741513,25.99058842,176.8501429,422.153,134.11232263396,95.33830262800001,0.7196677439345047,0.0701943104623856,412.8307692,76.0,10.7,8.8,1717,-507268.5586,-6188.413793,-523465.9603,0.567792731,0.132847474,0.299359796,1.6094379124341005,2.053944602671333,2.282374376159249,445.9194086422612,2.082940363,1.750122645,73833.72093,0.53866063,18.35522158,0.559006726,27.53846153846154
21423,0.055146,245.2955056,3709.212234,0.076465212,1.070675484,34.12044656,87.23462963,0.0,145.6851270138,41.627138135,0.8142301035550372,0.0593912775707646,372.3136095,53.9,9.1,37.0,0,-77649.6,9662.413793,336851.3793,0.016457294,0.122826001,0.860716704,0.0,1.0986122886681096,1.5595811562598767,199.47049650019943,2.078674682,1.588950536,93754.48718,0.839331449,10.57420349,0.59717684,11.181818181818182
21424,0.104614,451.7013852,5561.03316,0.092779985,1.121461272,42.80411637,109.1580244,108.3333333,135.88659488836697,91.11501789176923,0.2961456988509003,0.0893419401008874,309.7554745,23.3,14.7,15.5,0,1094630.25,-1394495.641,1933631.3,0.388256388,0.273380732,0.33836288,1.9472331462019,2.705261859851357,2.2222727666369515,2016.9384594796109,2.023439479,1.461393743,124839.4834,0.214601519,6.991586777,0.609601089,81.95260663507109
21425,0.083174,349.8387065,4115.742324,0.095452669,1.103079395,34.48342811,106.9978929,1215.972333,132.3304644925887,105.88033977660001,0.3629003713691656,0.0710271495257855,325.98,25.7,17.1,20.5,98,2314331.259,10161723.82,-395769.9586,0.276870143,0.511411223,0.211718633,1.9204738282991125,2.580808401954684,2.5057064309952874,2164.137831533893,2.158917803,1.6671267,118582.1429,0.225089666,4.46934626,0.563893711,96.50555555555556
21426,0.11654,419.1345857,5480.186939,0.088052246,1.162314383,38.16803373,101.9265581,0.0,161.9624995295147,102.97616714072727,0.7424086898413716,0.045265276017654,331.989899,40.3,28.2,23.3,0,-397404.2931,-161949.8176,-6281287.502,0.118759372,0.045980649,0.835259979,1.8054905586884045,2.318512620479246,2.20617658926222,1330.0154453406556,2.085342008,1.705201461,72791.5,0.179015352,5.029971657,0.563271442,64.35483870967742
21427,0.043574,188.8419676,2270.750212,0.092287937,1.098827341,33.01700965,123.4228182,38.244,156.68494219570587,112.94314424872728,0.3893471297831337,0.0624640987664824,338.5128205,55.9,27.2,10.3,144,-487262.0134,971195.2845,29207342.63,0.034216655,0.097961118,0.867822228,1.7667649007892798,2.1091965631750043,2.605780386017853,3281.7735346766417,2.079256284,1.761929375,52210.625,0.140449284,2.505608662,0.567514668,115.8041958041958
21428,0.070379,78.93306549,872.3422073,0.089369778,1.017128665,26.70117168,98.99788889,985.714,101.95418112375,116.85387107333334,0.2063052386236958,0.037859770414473,272.1176471,50.7,23.3,4.7,298,224771.0345,135189.1379,135766.4379,0.141674164,0.521861761,0.336464076,1.5607104090414063,2.260233853174674,2.019814992492946,511.5162193267879,2.232583735,1.696546808,154223.6842,0.066166254,7.236344987,0.726788809,39.55555555555556
21429,0.113003,214.1782875,2639.210337,0.084798825,1.096879979,8.009948823,60.33271875,0.0,85.8279088582,196.649623198,0.2026043378186802,0.0509021740019968,231.4,23.3,3.3,1.7,0,676530.8621,-24750.31034,-463622.1379,0.359585486,0.153032383,0.48738213,1.039720770839918,1.732867951399863,1.234267866079077,212.383742024548,2.042306049,1.434479858,125570.0,0.181424193,9.553966675,0.631838343,54.708333333333336
21430,0.097415,233.6928022,2716.579795,0.083578736,1.055184779,10.03082637,59.3114,1351.786,137.83129333038463,161.83846544285714,0.3883676846531016,0.0678934644942,386.6956522,91.0,0.9,2.9,0,-131443.7931,84822.89655,-78090.92414,0.446840907,0.28715705,0.266002044,2.037734194785151,1.6572204305795883,2.0467385326945515,533.7986962993378,2.264255599,2.097196375,108932.2785,0.561482581,17.79029401,0.505439417,60.0
21431,0.255512,103.9588413,1220.077928,0.090999789,1.033487583,11.01740717,374.7443333,0.0,79.667618092,175.313661455,0.5657773221821754,0.1019243712468811,275.8125,0.0,1.9,0.9,0,1462751.031,-10597406.1,478480.6459,0.085309262,0.886091523,0.028599215,1.676987774322417,1.3592367006650066,1.475076311054695,101.75647327718464,2.43774569,2.029953958,197333.3333,0.174303953,0.033001785,0.538420206,28.0
21432,0.249155,283.3138034,2338.754196,0.076192992,0.917618301,10.44098545,109.315,0.0,131.00063656658332,122.89518731181819,0.4870321043689965,0.0875799621876017,265.2797203,82.6,7.0,10.4,0,381142.569,209736.5172,-214974.4397,0.165384337,0.1852151,0.649400563,2.0431918705451206,2.014067363017681,1.4142790651247086,164.5561999558508,2.187529023,1.837674872,70613.90728,0.457427034,25.92789691,0.557750489,24.29268292682927
21433,0.100721,149.0501059,1706.183657,0.082809347,0.946448821,24.00317287,134.6779286,223.5265,87.2933735846875,120.25982736916666,0.103949426313205,0.0802206847649081,327.0,76.4,17.1,6.4,261,-133581.1379,-116640.4483,-195741.2759,0.131845533,0.197981904,0.670172563,1.5810937501718236,1.919223230926115,2.2326944771870663,456.7071415097149,2.285883291,1.781196211,71581.03448,0.182534996,18.52409752,0.639382331,34.45652173913044
21434,0.166835,91.44700672,1110.268361,0.078892668,0.986243459,6.695932188,267.5976667,261.243,141.798394224,66.64065654033334,0.5490438596585089,0.1107531214080589,271.0,9.9,90.1,0.0,1690,-339182.5862,275214.1379,-1387016.914,0.153274507,0.096625547,0.750099946,1.329661348854758,2.19772194026214,1.9722469794234416,317.67914406449484,2.122146524,1.331881924,28000.0,0.721138117,28.5870904,0.654999479,51.9622641509434
21435,0.136888,138.0355401,1804.338213,0.083190193,1.057191918,4.641960663,107.8241667,-8.333,134.45664181784,103.0205959025,0.1555224998996983,0.0933479340692145,318.0990099,34.7,43.3,21.1,100,-1324194.138,-4862761.069,-363047.2414,0.273243908,0.538132079,0.188624014,1.2016820191049764,2.419637185196782,2.631188829376196,942.3762491964231,2.232588795,2.153511348,43357.3913,0.136631858,2.344384738,0.53334238,50.25581395348837
21436,0.131119,105.644235,2872.245199,0.054786599,1.114905023,12.89651724,104.01328,91.6665,163.19193845736842,173.72169299454546,0.3849941454349456,0.0797135989250511,333.6558442,38.7,27.0,34.3,100,-2350071.034,-1419292.939,799571.7966,0.387416849,0.392913758,0.219669393,1.3321790402101223,2.573368790930953,2.642848656596726,640.6394191535933,2.142763525,2.018097601,48597.51553,0.374032303,2.792397484,0.531946992,54.32142857142857
21437,0.080476,305.5336021,4296.690836,0.074175107,1.089500794,25.72675981,94.21684375,0.0,114.50706710845763,121.76841414166667,0.1651026011936987,0.0561589560067315,321.4678112,42.1,14.9,36.4,0,498052.1517,660257.669,944313.3,0.417258168,0.217219867,0.365521964,2.0388573540118613,2.2894951660863807,2.154903982649868,1515.9799194790992,2.171135278,1.604003297,46657.30769,0.446591014,8.475465491,0.599125408,108.55737704918032
21438,0.083627,222.8242537,3984.763376,0.069848038,1.21801044,21.53895123,97.86251724,350.0,135.7250367196207,102.32354966845455,0.2712668991742847,0.1396339684108715,369.1636364,34.2,18.6,44.9,64,-834551.0752,1071133.828,438404.2966,0.526992117,0.118735287,0.354272596,1.889461332497715,2.338383120756266,2.4146411553901928,1949.131261434704,2.159072308,1.699081214,50546.25551,0.620138797,3.877444617,0.499800038,97.96319018404908
21439,0.094601,275.3553706,4650.894918,0.07005688,1.165117586,30.91557643,73.48637778,0.0,137.8197785022135,101.40594262716,0.200033826868442,0.0823064033304832,329.2490842,26.3,26.9,30.0,0,721806.3038,-408379.8276,1483285.767,0.314470354,0.18028563,0.505244016,1.9534734000601608,2.577716879115884,2.5225655538920444,3150.0724093825647,2.184231655,1.878452185,46897.35849,0.192263765,3.529755532,0.5979298,106.8523489932886
21440,0.124807,393.1834055,4562.923646,0.091675066,1.1045546,41.1177634,145.7155484,0.0,136.6550884762923,143.27921077699997,0.1736710026654142,0.0737234279824823,393.6153846,4.4,82.3,13.3,0,-109613.3448,-158970.4138,-1396958.876,0.781275103,0.072672948,0.146051949,1.7389872570750275,2.799641613053528,2.3751492510638474,969.4969032185696,2.232629572,1.821268975,33859.56113,0.219972314,5.183421951,0.611714664,75.60330578512396
21441,0.117664,166.0857979,2122.218476,0.081255837,1.081231564,11.24853367,177.7025,-247.208,102.37195352294118,88.22800025776922,0.4892199522685493,0.0575847049185524,319.1875,79.4,14.2,6.4,1771,-543968.1897,281872.2069,-1392685.574,0.23591878,0.160467788,0.603613432,1.668173971997397,2.297540497033461,2.2764226858058185,662.9045417459886,2.076364445,1.544885505,30621.73913,0.541613847,25.57907921,0.612792704,27.78205128205128
21442,0.114856,289.4261346,4282.257877,0.071866487,1.114438354,28.99077255,153.7114762,-16.762,160.22804276588636,127.21880472214286,0.764820431787033,0.0674632658951482,340.8373984,62.0,16.9,21.2,496,2306911.572,244053.9893,3128508.034,0.102649709,0.050844382,0.846505909,1.8697471905588148,2.236421438217656,2.127805078707373,652.9915720554434,2.200554313,1.90104626,36619.04762,0.435738323,10.77014152,0.492170846,42.36
21443,0.223427,692.231929,11731.55189,0.064883587,1.077639552,14.78677764,64.28708889,0.0,191.45120747352942,183.34427127520001,0.6836746548643267,0.0810978982703851,447.2608696,0.0,0.0,100.0,0,-39529.13793,-317162.2414,-657996.2069,0.193482646,0.306238749,0.500278605,0.857174043642079,2.687409255040131,2.310715603974584,532.6124416476075,2.264367753,1.727431721,48500.0,0.005873535,0.121027721,0.557524134,37.50420168067227
21444,0.103031,249.4511328,3955.267427,0.072102374,1.09120611,16.21511712,105.5213704,343.95825,151.93248321000002,101.95965694666666,0.5636489886423243,0.0839670968878834,365.6740331,40.4,7.9,51.7,198,254515.5556,-289534.8276,-1065441.233,0.009683955,0.141865922,0.848450123,0.8675632284814612,2.1390858946957136,2.0467385326945515,388.2326678378352,2.220193609,1.394525978,46517.94258,0.587033836,10.23417867,0.704440026,20.025
21445,0.076185,262.5310734,4496.512261,0.068730488,1.169615472,36.22817656,98.49815625,93.75,152.75678946797686,112.20827469046154,0.2560666745819906,0.0572195089032074,331.2073733,24.9,33.8,32.6,0,39469.38621,-1739465.652,846253.3466,0.439681431,0.302296539,0.25802203,1.831336326212088,2.5408422005142373,2.5867191840889965,3386.493404213428,2.11595886,1.536880937,53212.73148,0.23704848,2.543905618,0.593527411,115.0813953488372
21446,0.069431,169.8253806,2725.371098,0.067380554,1.080531801,49.10714089,129.6535556,187.5,148.70584790326086,123.43013486027587,0.1834459903756606,0.0575483107794959,320.0357143,28.2,23.3,8.4,0,-3050320.148,-626718.2086,345506.5097,0.358710615,0.264344551,0.376944835,2.0669718703573605,2.7414032054449446,2.3995628299287275,1915.5708545174343,2.142858117,1.817702233,61730.76923,0.071959003,2.200215437,0.577580727,93.18796992481202
21447,0.527205,384.9263199,5243.94347,0.064726671,0.95078631,11.58765616,195.9681429,0.0,138.84063328358334,232.56877280666666,0.923962547967534,0.1161165455279052,197.030303,46.2,26.7,27.1,0,-3636167.034,67425.25862,-13346318.34,0.119640747,0.007942388,0.872416865,1.5157079520857129,0.6365141682948128,1.5571130980576455,45.52308874157112,2.255359051,2.267480755,73740.14599,0.112768587,2.431127596,0.449988935,2.6666666666666665
21448,0.170218,204.0847628,3832.016965,0.058480771,1.069950501,35.18905378,219.3729333,0.0,120.71683584810812,127.89541771678947,0.9162958997177444,0.0821644593853294,237.3529412,0.0,100.0,0.0,0,224370.4741,508252.7155,-30490758.25,0.079207121,0.023494704,0.897298175,1.734764521025775,1.1604572762698004,2.2187006902010884,552.2330188346708,2.301674019,2.502342131,54211.17647,0.105340836,0.01107593,0.417504463,20.26595744680851
21449,0.221911,195.5950412,2710.650689,0.09237612,1.000776328,22.76967994,266.6998889,0.0,70.01000313625714,58.52052217218181,0.6718538452636117,0.0917784398850923,186.1,0.0,84.2,4.4,0,-1189420.259,-224928.6276,-15953861.17,0.039840147,0.036716999,0.923442854,1.039720770839918,1.5802363404761086,1.9712885179716584,234.3281766113442,2.364035379,2.628342326,68852.77778,0.235277501,0.002175072,0.411712099,14.23076923076923
21450,0.178773,345.4893486,6791.305114,0.056790131,1.122592717,30.78335951,108.9092941,383.333,163.38653064039343,122.94954721606666,0.7478019975607012,0.075241622698284,345.8973105,40.0,21.9,34.9,0,1073962.172,-26791.73103,4960345.475,0.35497489,0.13744776,0.50757735,1.792009421056731,2.3317470441920944,2.2744684484714366,1342.484603379705,2.165335901,2.166091398,45688.80407,0.407567754,6.742258955,0.435843741,106.28333333333332
21451,0.055667,161.1984437,2993.766151,0.060669283,1.135557659,54.10827114,119.94285,0.0,119.77988838586275,86.8786887458421,0.7203400621087459,0.0466522152245113,377.6640625,17.7,39.4,34.5,0,-1755756.517,487015.3207,-1660844.84,0.210222872,0.136140092,0.653637036,1.84783628388102,2.6786437675274914,2.3391081227942667,2047.8919287908448,2.161678266,1.759247886,41520.70313,0.409270117,1.787824842,0.525389537,89.45614035087719
21452,0.129221,295.1072369,5360.472849,0.062597113,1.132721861,28.53285184,101.279475,169.95825,162.7139913370686,93.05617892198214,0.3285925859383931,0.0871377240571052,341.3942308,25.1,41.6,27.9,85,18175802.84,460824.7328,-3007835.332,0.757515914,0.105827106,0.13665698,1.514752995963069,2.659751300183128,2.3460373535994394,2685.322045178415,2.068639662,1.519910873,54042.11356,0.297823864,2.868342727,0.529059824,123.86743515850144
21453,0.093812,268.7358566,5016.309188,0.059687422,1.106535349,32.94004835,88.91919444,0.0,150.44221553922728,84.765600932,0.4975584859149479,0.0810066877093911,332.1609195,23.8,34.5,37.4,0,8101025.308,-2076988.864,-7439099.268,0.419687387,0.061214034,0.519098578,1.6737653426929686,2.4752107657955174,2.3629602225072994,2025.327250245171,2.173056657,1.83725441,47000.36496,0.23179665,2.553878913,0.472402321,73.13157894736842
21454,0.061872,165.5676175,3256.287435,0.057602681,1.093836291,51.13674716,95.80996429,0.0,180.99025533111111,59.894453685,0.566923417525799,0.0853261932204688,351.3837209,35.8,20.9,43.3,0,1051718.941,1722335.0,-35142.77586,0.39182169,0.527157355,0.081020955,1.6417347121875212,2.070493040427825,2.196871238425828,1050.5559865528833,2.239841643,2.023699558,41409.11765,0.233000387,5.046639458,0.452051948,32.69230769230769
21455,0.076387,153.1506455,2987.551685,0.053223845,1.073526521,47.84684272,118.5685455,0.0,184.38024052083333,192.6281854,0.7161423888168656,0.0447627768940555,391.5328467,32.5,24.5,43.0,0,-17959.48276,-468451.0469,-660557.3103,0.411594061,0.229553535,0.358852404,1.690393192201014,2.395908119293929,2.1601298108363687,811.6564336863603,2.089179224,2.293935495,48023.7037,0.168610749,8.11893808,0.418639266,44.14516129032258
21456,1.340721,339.5146909,2241.934926,0.179476199,0.910953753,3.660437249,184.7418462,0.0,55.40647651959999,60.770583918999996,0.5590299792323521,0.2455831037543457,208.5,0.0,100.0,0.0,0,1952692.328,-4762336.207,482761.2069,0.695626078,0.139615039,0.164758884,0.6365141682948128,0.0,0.0,2.9834693422419725,1.449448296,3.640311731,178750.0,0.027234909,0.013053999,0.45170223,3.0
21457,0.268643,546.0882348,5760.159505,0.097562808,0.969281663,21.44692329,224.7587895,64.032,123.1924299884074,71.82807769477778,1.37064633997892,0.1032379479784119,222.4716981,53.6,37.0,9.4,719,-562289.3448,-1841222.224,7410680.358,0.03018516,0.10961369,0.86020115,1.7045514452672967,2.245035274126177,2.3979222723782203,186.1206136024389,2.07234497,2.291081022,96794.2446,0.133530787,3.087848496,0.535500008,7.16
21458,0.197292,263.5172808,3222.709021,0.084733888,1.061009669,14.36790644,152.0461429,812.9413333,122.10965691112727,122.64258872857143,0.7712139332928152,0.1117997926214229,335.4579439,52.8,20.4,26.9,1773,1876476.824,-599977.5517,-2249298.307,0.400078978,0.199900486,0.400020536,1.6800466293984757,2.2930399251111107,1.9300208584335925,359.8726760334935,2.105405078,1.587592403,51441.2844,0.403525677,16.58563751,0.603346239,37.45070422535211
21459,2.648838,337.993901,3090.876012,0.090934382,0.890337884,0.013952834,49.0535,0.0,165.177929745,,1.4350920205018871,0.2810495504451678,466.6666667,0.0,57.9,42.1,0,70118.7931,-161538.8235,-103538.8235,0.53562532,0.272136611,0.19223807,0.0,0.0,0.6931471805599453,1.1325720938766357,1.931702678,2.096614405,263150.0,0.000691291,0.0,0.536289009,2.6666666666666665
21460,0.750104,97.07614919,1563.939199,0.05272319,0.8439604,0.139354276,174.217,0.0,,,,,0.0,0.0,0.0,0.0,0,,,,,,,,,,,1.885382577,2.233426756,3350.0,0.0,0.0,0.481442486,
