intercept,BAS_AR,서비스업매출월평균변화량,소매업매출월평균변화량,아파트시세변화_차분평균,외식업매출비율,근린생활시설 비율,단독주택 비율,상가밀도,주거인구/직장인구,외식업매출월평균변화량,도로길이고려_국부통합도_R3,개별공시지가 변화 차분평균,x,y,BAS_ID
131.5014562867442,-29.492616785167417,2.213036609055945e-06,-2.9846258753051537e-07,-0.02822160986170464,11.691857561088415,0.2386355873533671,0.7147098196338668,0.005907298023781227,0.5861087211624477,-3.685191206106852e-06,0.0021999456282840585,4.9245735626209246e-05,126.68913490770505,37.51870773736182,21300
131.5467496065147,-28.89660048920205,2.8966067969772156e-06,-2.3693149224281756e-07,-0.026140643498048087,11.05265513302789,0.17742423620739026,0.683701134460575,0.00616864835554898,0.5552426365458795,-3.5976428499969887e-06,0.0021333323402253314,4.682189305123923e-05,126.69545880461988,37.52241686372307,21301
131.36479707027928,-26.675978036253504,2.12961655014518e-06,-1.5375340579450798e-07,-0.0244488437661238,9.813067917067112,0.1371119470594228,0.6046960015148375,0.005511210427559257,0.24509704401749105,-3.2629987939214906e-06,0.0020742216869827045,3.871909868166426e-05,126.70134171772969,37.52233877708572,21302
130.80214971221537,-27.285884465898242,1.3121173566542323e-06,-1.6874593092896775e-07,-0.024845624125230725,8.902681234860285,0.1644133348500345,0.6338446697620435,0.004977408777199996,0.35267267299173044,-3.0657298541763203e-06,0.0020289515791902363,3.3872104332176555e-05,126.69872979436714,37.51898140944887,21303
130.4931055916491,-25.16581505439799,1.2120234770643973e-06,-1.0237494098480333e-07,-0.023476951287186423,8.02282234940949,0.1336601034542846,0.5342236273973252,0.0038921044389090475,0.1549062210239957,-2.558721820607457e-06,0.0019677724202085555,2.457911104189738e-05,126.70341884326405,37.519318995056054,21304
129.7479238757681,-25.366387966053793,7.154889983959301e-07,-1.0085900240734858e-07,-0.023202692315554503,6.896762628809822,0.15052117172354626,0.5452982083463136,0.003116995624130091,0.22224816610308193,-2.0495190162123223e-06,0.0018569836043912738,1.6548052834396307e-05,126.70300423971963,37.515329100586754,21305
130.14083188655871,-27.159558622289552,6.679602487781072e-07,-1.682837456787624e-07,-0.0244806791944576,7.97340603546778,0.18204729292222838,0.6535733081726889,0.004160189559371343,0.444490179054406,-2.6370850213150695e-06,0.00194579559211344,2.7975299724865026e-05,126.69720548857926,37.51567898613793,21306
129.8024975491918,-27.579879238143278,1.8363915368547795e-07,-2.005681427188685e-07,-0.025105750671907186,8.152242399669536,0.2143667166992022,0.7245390909791626,0.003931481731959414,0.6327420713894104,-2.612371113855659e-06,0.0019247322951101843,3.083667269914779e-05,126.69309964043227,37.512529261238306,21307
128.9886280238885,-26.608372522558987,-1.032034948401197e-07,-1.7102501400174183e-07,-0.02397692860499486,7.1327221454231795,0.2077635057247946,0.7290432293457485,0.0029116457942577733,0.64872397542423,-1.979499999547506e-06,0.0017753707698344623,2.187787878016377e-05,126.69463592515947,37.50972402615308,21308
128.91081446261364,-25.622846552249044,1.9149099284846674e-07,-1.0992850703799065e-07,-0.023012763264306776,5.829551869205865,0.17767995542545517,0.5952954474681262,0.002563404065240255,0.41570690422065537,-1.6887474210639046e-06,0.0017269093063702837,1.012352898854586e-05,126.70257157044347,37.51088024429188,21309
130.49953460671654,-22.509056374936286,1.3473152679249685e-06,-4.335214994922113e-08,-0.020367556953444423,8.003035726845148,0.09662242304208829,0.4451733957066982,0.003364182140889904,0.06310171090451994,-2.4487441401097623e-06,0.001972113863908293,2.2159958578782295e-05,126.70802741158735,37.5214043470635,21310
129.95829161897288,-23.30324081764823,1.0602342887022673e-06,-5.1226568214590775e-08,-0.021859883926036276,7.127053999601562,0.11387680455269318,0.4598892093222216,0.002843500434996301,0.088050715103844,-2.0363450664639726e-06,0.0018955772639049852,1.6098818047883066e-05,126.70645139187884,37.51875080500249,21311
129.4977821639934,-23.657988784769266,7.903555822424654e-07,-4.9954676919746175e-08,-0.02212938218707204,6.419780417144258,0.13083817233737552,0.4635805528668165,0.00250324933338482,0.12669399359308722,-1.7628329187070481e-06,0.001815914992032632,9.78878596894628e-06,126.70691946411556,37.51509833713639,21312
128.69561607033893,-24.110693702892803,3.237264086575496e-07,-5.8724844460587103e-08,-0.022142893512725643,5.263141647134886,0.16477076924718884,0.507198770913806,0.0021118916530047335,0.2740431668735359,-1.431190652852603e-06,0.0016801013075999904,2.3491978322351593e-06,126.70652058482338,37.51059783447811,21313
129.2301903477086,-18.613039055778078,1.0532384401474367e-06,4.995222283215543e-08,-0.013860028770534463,6.2870261657837245,0.051808144106502835,0.32189180499821696,0.0018657703467881964,0.014562812337918875,-1.7064003817296497e-06,0.0018152391130437577,7.809571918812699e-06,126.71319259164342,37.52037539808062,21314
127.93075988225844,-13.832332705983703,9.516929405073733e-07,1.581095348398709e-07,-0.0064590349595263115,4.780257405634147,-0.012936647806826913,0.20212465216355385,0.0010510329911920487,-0.011435486839356461,-1.3281475230365467e-06,0.001618168213036392,-3.3481014383442144e-06,126.71891876142693,37.52020716759903,21315
126.67562869655376,-6.2606632060578935,8.087142322358783e-07,3.011357531365283e-07,-0.006042194873113517,3.252527181868842,-0.08290365558645772,0.0896724281661498,0.00047334565318826873,-0.02570393624706183,-1.1183707486558734e-06,0.0013764541215330254,-1.3275975205116936e-05,126.72512332161521,37.52075627781089,21316
125.85775062735954,3.6519917375557185,7.337843440730387e-07,4.4990868195709616e-07,-0.005908316227309796,2.177069829173172,-0.11886091936057536,0.02144119243865948,5.697920502129109e-05,-0.031841530437743015,-9.641534669648578e-07,0.0012002568320521167,-2.0815900388612816e-05,126.73053373535897,37.52055707999099,21317
125.44897840835358,17.733638480990336,7.188816461674719e-07,6.079063181989227e-07,-0.0053688531567300055,1.6861943486228723,-0.1324353425854701,-0.016172983854311665,-0.0003010185898517258,-0.03627157706977793,-9.03574048609512e-07,0.0011316583116800965,-2.5510795870055966e-05,126.7361576234256,37.52074545539758,21318
125.14860163884728,39.84692224886546,7.721807594319831e-07,7.200372808991417e-07,-0.005197132234094526,1.5978633097527288,-0.1255115288003096,-0.03438324213023674,-0.0007062439579291138,-0.04431822535822583,-7.828983836307411e-07,0.0011754935104269168,-2.8944481837097063e-05,126.74321514378205,37.5219067233361,21319
124.55402227725854,53.74848420548495,7.242666456053933e-07,7.016420232164305e-07,-0.00504708337241251,1.2221929058342633,-0.11494612936710111,-0.03693052473653977,-0.0010006559918983012,-0.05177766294033463,-5.909399195789762e-07,0.0011328800319883245,-3.5937837589472245e-05,126.7488155826459,37.520512435412016,21320
124.96176387727863,36.58346925220827,6.26492264260526e-07,6.914222521871287e-07,-0.004633069746751903,1.6294729509758503,-0.12444906947075603,-0.029619263787138972,-0.0006219524324211897,-0.04207581877585504,-7.455317375050143e-07,0.001096813727351242,-2.9913964593726572e-05,126.74324183744143,37.51850596365194,21321
123.46102713947326,66.51588542429941,7.221321289602937e-07,6.689024737245734e-07,-0.005683971534400193,-0.8846374605057425,-0.08951122102845104,-0.03397189209902292,-0.0015827222862346427,-0.06588408138250801,-6.517087397040323e-08,0.0009425570051027938,-5.9192400897729725e-05,126.75566589791076,37.52007688820165,21322
125.06889530885866,8.394473100626643,5.419813694194197e-07,5.902416133796388e-07,-0.006056925538603089,1.2907142346706977,-0.13197944885989424,-0.011013754341911042,-0.0002023451449390829,-0.03393180574223815,-7.205281210957988e-07,0.0010313516262912153,-2.6580805914328565e-05,126.73380894864344,37.51608671250486,21323
124.86971046093724,18.087418456054884,5.104338966214375e-07,6.412105207996967e-07,-0.005158127994625804,1.2923783285548465,-0.12758520807782842,-0.018350149093213003,-0.00031682858166698217,-0.03617576223817986,-6.274783969012599e-07,0.0010026747619793807,-2.7872582212833805e-05,126.73735307054208,37.51538694098997,21324
124.6886359036445,30.20027324680348,4.896216047177682e-07,6.563339674442271e-07,-0.004124498182937921,1.2937732733055933,-0.11947471787654151,-0.020169817452296707,-0.0004352448198405742,-0.039840773270030896,-5.394815336731479e-07,0.0009975137716468222,-2.9007586327522628e-05,126.74211095416764,37.515279842530006,21325
124.2955681305859,48.73529441047982,5.340652944285609e-07,6.655293534850609e-07,-0.0036681763848401116,1.2838340474465726,-0.1210958215266813,-0.02954242093124744,-0.0008292148415942265,-0.04822828125988558,-5.942437822909329e-07,0.0010030523367647601,-3.4564010968721824e-05,126.7485031464966,37.51560938874926,21326
124.53650244583636,15.483685164767715,4.2765484427585734e-07,6.401591175073205e-07,-0.005105918261958539,0.9900549935478784,-0.13139179896678263,-0.016210810460580947,-0.0002634014644308216,-0.03623077632085502,-5.026697358939221e-07,0.0009294435837250732,-2.798244423464897e-05,126.73710299172977,37.512701817751,21327
124.71058145390364,5.112628142326597,4.5164540059655513e-07,6.219058239777014e-07,-0.006503964258179455,0.9660269672749995,-0.13276578066704295,-0.016082183908086876,-0.0002043310089327355,-0.03379998640409533,-6.007187848366587e-07,0.0009532242966504055,-2.7362042265488926e-05,126.73357519465186,37.5129551650066,21328
126.18143954994436,-8.937007809046177,7.047080542714581e-07,3.3487668502494987e-07,-0.010368257497924242,2.4089335473359634,-0.08892129255423939,0.06845609256145237,0.0003172803026500228,-0.02557081460948082,-9.149982574366545e-07,0.0012825663074786118,-1.8683815326106848e-05,126.7248954590203,37.516428945139154,21329
125.41702651572342,-3.2349468858884207,6.073465712608736e-07,4.884901332423362e-07,-0.007865559395012534,1.4158082000529926,-0.11905081451985139,0.008968265967894753,-9.114117742971468e-06,-0.03107334294047502,-8.381939845081196e-07,0.0011075764312437587,-2.4185042551694095e-05,126.72914095377996,37.51599952583299,21330
125.08925183074092,-5.651400898292234,5.139822336571108e-07,5.383844709671657e-07,-0.009911042708633924,0.9524364649292731,-0.12176890859782508,-0.005035091705928613,-6.55838175088098e-05,-0.030922183661876664,-7.194086637337677e-07,0.0010328329536221912,-2.55747010454369e-05,126.72896966340448,37.513023161354845,21331
125.85342717221634,-10.38068262945604,6.128268053785556e-07,3.829132404772129e-07,-0.015647352550768504,1.7509255985413108,-0.08243584525289088,0.041057499715079666,0.0002120198117496401,-0.024375939880970185,-7.795338602968926e-07,0.0011993400404740257,-2.1526693132556302e-05,126.72456153357894,37.51284888767801,21332
126.46111392392757,-11.51720034832453,7.073560510970505e-07,2.9896476708021863e-07,-0.01500132320991775,2.5968360332489864,-0.06149305894418552,0.08678507156805565,0.0004149666981646022,-0.020463525892350728,-9.006569916875992e-07,0.0013356100953350251,-1.8085207378097273e-05,126.72272411487454,37.514294919956676,21333
128.23374291214367,-17.65740484580659,7.273021421975939e-07,1.0993455543992858e-07,-0.020004350861344077,4.741048267453369,0.07189058231121029,0.2541602363335672,0.001223549582074513,0.03018097184639454,-1.1740640027868745e-06,0.0016215344826679898,-9.23931686101049e-06,126.71522085131534,37.512349271270885,21334
125.8808981224899,-11.569915861525145,5.470318228180249e-07,3.8085575944391933e-07,-0.021531366638701123,1.7100078617700738,-0.05049463303866039,0.03625042888462231,0.00023412529291328956,-0.01740469947213294,-6.959621645248727e-07,0.0011595985525185179,-2.165414658917987e-05,126.72312378787706,37.51022634485727,21335
124.92348706697587,-6.5417235525058235,4.323917454670307e-07,5.521186394774053e-07,-0.01292354060836714,0.9081101213286986,-0.11019987529619261,-0.011058681708848474,-4.998625595375558e-05,-0.02963821020789601,-6.001045509229293e-07,0.000984449979397181,-2.5420987103778907e-05,126.72851926211857,37.51048241928701,21336
124.65913447569287,-5.279310453579782,3.4615759284840056e-07,5.542658839848756e-07,-0.014494234767938145,0.9917294521820512,-0.0941609997640614,-0.013605131671810204,-2.3805635110128883e-05,-0.028656289088600836,-4.716140209905288e-07,0.0009163055968238171,-2.5127880920698924e-05,126.72887410436182,37.50824363218556,21337
125.44072691373356,-10.784762673954639,4.3342066150991176e-07,4.190578932938048e-07,-0.023514739300242345,1.3618042779437838,-0.0336711847810347,0.014989063829043674,0.00016717318851746063,-0.014376200487125422,-5.571769791740857e-07,0.001026003005101121,-2.2498683366411493e-05,126.72367451730786,37.508087894345195,21338
124.51206408400856,1.3548883619410144,3.885102215460333e-07,6.181202516081344e-07,-0.007646782112028513,0.8330070841483042,-0.1293587191758656,-0.016807876258289195,-0.0001595011685003238,-0.033473618670289106,-5.181095847195424e-07,0.0009093034428320906,-2.7066116322787287e-05,126.73281609389528,37.51084224358553,21339
124.24382594923368,4.486565852209651,3.4981498537664396e-07,6.245273053624454e-07,-0.006392713638483228,0.7325571020548856,-0.1284598541792461,-0.01623549371190809,-0.0001684523597393991,-0.0349846550101345,-4.364290954050529e-07,0.0008603393459536294,-2.7425704238584697e-05,126.73433203369085,37.50968150840593,21340
124.07942370544278,18.54270966023479,3.6526151887629177e-07,6.331995483319295e-07,-0.004108374575716247,0.6059712446128258,-0.12659039823471505,-0.010563326878763442,-0.0002562398436285649,-0.038626924271176644,-3.818417181736623e-07,0.0008500684033283074,-2.8577545199807932e-05,126.73883225082633,37.51030879926104,21341
124.17405957899659,29.798803056514284,3.968594405085899e-07,6.330877439290868e-07,-0.0034512106934041784,0.7887764758752855,-0.11855046932682384,-0.011699906550810428,-0.0003797646715838569,-0.041185425244314504,-3.9988027878315375e-07,0.0008925993842144251,-2.9609670359596047e-05,126.74248463225899,37.51182400323176,21342
123.51662977796641,16.361296517250118,2.9909878834950943e-07,5.879952851298378e-07,-0.002433157251255761,-0.08208629800880085,-0.1294310375914353,0.00946626000333562,-0.00017976535460403006,-0.04039071207115161,-2.727420075684713e-07,0.0007539408447215025,-2.8606080262541673e-05,126.73938905241498,37.50756648853063,21343
123.95312922521478,1.7540631515957101,3.10154978351204e-07,5.967144255193429e-07,-0.006579903764170813,0.41449411168836225,-0.12097263056556097,-0.007711037968776667,-8.450232303010817e-05,-0.03471390309684658,-3.3902500956210677e-07,0.0008037216923014233,-2.671679330543806e-05,126.7338759401278,37.50772954620715,21344
123.02240251152341,8.869416774574587,2.5031616978891157e-07,5.607070633179294e-07,-0.0016544908019836752,-0.611715729686368,-0.1217919238284472,0.022994576894463027,-0.00013042917379156414,-0.04122176873976982,-2.235061348943816e-07,0.0006686382548384579,-2.8619825257067515e-05,126.73829942679801,37.50524247607829,21345
122.76939762125117,16.846356179427026,2.449258177015198e-07,5.077494864401972e-07,-0.0005530824994366712,-0.8803722997529122,-0.12167530285678824,0.03796661343121906,-0.00020072323229293286,-0.04468289787989596,-2.0085355716450617e-07,0.0006420248877417312,-2.991987637691333e-05,126.74136015694967,37.50501277134439,21346
122.18665529988007,8.696221747430958,1.925827097780773e-07,3.6790115910640097e-07,-0.000450029498511267,-1.7317234709435672,-0.10889330636861988,0.11255424689636151,-6.915398194761242e-05,-0.04526905748720195,-1.326814935201141e-07,0.0005793183768792783,-2.9363312878532226e-05,126.74164138803316,37.50199786241285,21347
122.31477326584262,1.612016498269309,1.8554065570515715e-07,4.821424899446137e-07,-0.001102591726537272,-1.5668338868217466,-0.10003307852148863,0.07445626264390286,-5.228925124276605e-05,-0.04266907492330421,-1.5664166430768274e-07,0.0005767601875956031,-2.8551463568131288e-05,126.73801933246972,37.502251746191796,21348
121.82483780088438,-2.908687432571961,1.1039286444392331e-07,3.496148041978373e-07,-0.004541361031882676,-2.4810266733385578,-0.06336431957499195,0.18746698250174393,8.177345908602762e-05,-0.040435088924338294,-1.078321840195165e-07,0.0005621610229029662,-2.78645128140403e-05,126.73773032874193,37.49913638917341,21349
121.7729981111813,0.5905903086882427,1.403078243947302e-07,2.510389404038974e-07,-0.00508600239697179,-2.3598453999243594,-0.07508980002613147,0.21854644827403855,6.584749435403387e-05,-0.04298398300787025,-9.220040102729571e-08,0.0005657794318855184,-2.855928816708281e-05,126.74125844589769,37.49897505789148,21350
123.49753850230928,0.35389190824966343,2.563891446800383e-07,5.722663188768678e-07,-0.006780703446019201,-0.04597832410408342,-0.10568094462476266,0.004358840132552597,-4.293768081444952e-05,-0.03532043629384278,-2.640095326020529e-07,0.0007268158463583575,-2.671482477905722e-05,126.73384158447207,37.50545989278808,21351
122.74484135710865,-1.0493493246437406,1.7102426012611947e-07,5.345885885250753e-07,-0.006953821162283859,-1.04966911114991,-0.07258084247111705,0.03981163803277323,1.1131651552322809e-05,-0.03584584534740778,-1.8995075326645842e-07,0.0006211596531895788,-2.6907469803877277e-05,126.73355031757578,37.50247742264862,21352
121.99408259844544,-3.2818845567883326,8.189436209556002e-08,4.7435395929479137e-07,-0.007045019203957602,-2.4939508673021122,-0.03250244258494919,0.13350490166659168,0.00010755539196335454,-0.03346346560480726,-1.3360348875822065e-07,0.000565859582875037,-2.683893489306811e-05,126.7332555918207,37.49941078769118,21353
125.12474234618612,-10.15564179956598,3.184033526305871e-07,4.106727359561985e-07,-0.02498292929230255,1.1080725305784163,0.013945478296173725,0.0083721375088485,0.00017015894707788758,-0.0052856443174979575,-4.710722889769503e-07,0.000918237973870335,-2.2636395065010363e-05,126.72335723816101,37.506101199065874,21354
124.28753067599831,-4.764155865101066,2.8120188682099845e-07,5.170919786268264e-07,-0.016822636053030204,0.7917931402974214,-0.05975682964741556,-0.00595223431953984,4.6987261178472556e-05,-0.02505009858454203,-3.4833708590753934e-07,0.0008295498841149608,-2.442898152823838e-05,126.72839182561799,37.505781506408944,21355
123.46991069502904,-3.91835558842341,1.5604892574764257e-07,4.821210366711543e-07,-0.017391074127646074,-0.31379559651111166,-0.013639346691371646,0.01863358564933537,0.00010068976129182548,-0.019340589322041236,-2.4290715003907435e-07,0.0006996063791728425,-2.458049213352097e-05,126.72816675135655,37.50283688323916,21356
124.21678932396681,-7.6115750740465655,1.6619551838139963e-07,4.005358548112133e-07,-0.021521099348465515,0.15541709564304007,0.055146051809702556,0.013398851516531269,0.00017331364136871196,0.005186182483418102,-3.2874800152693134e-07,0.0007668299581036237,-2.2969321030539595e-05,126.72400061951048,37.5035218880192,21357
123.93193317832598,-8.261598796630063,1.0228498891657735e-07,3.617139256704768e-07,-0.01996620433883537,-0.5686109810739453,0.09077741329005118,0.02826698472142672,0.00020343657033969117,0.026488663482103117,-3.0443651490503734e-07,0.0007207275883670562,-2.280393641102598e-05,126.72294689379429,37.50268173515215,21358
122.63928380930257,-6.558521664538568,-1.566590039120781e-08,3.6259733095220054e-07,-0.016466771148470612,-2.651359462564285,0.10421540499084035,0.07209609494565708,0.00021168357137903363,0.05794638540411559,-2.060846279637001e-07,0.0005878379517275749,-2.37140815070081e-05,126.72364014682157,37.50006989086598,21359
122.37759638823312,-4.07229443934877,1.5321700515878535e-08,4.4952181827145606e-07,-0.01563806134100656,-2.4186062980313383,0.032572552536885055,0.0846941467117708,0.00016028443357319507,-0.00605829241335773,-1.6954000158594176e-07,0.0005926293685493205,-2.517597560904401e-05,126.72789212345697,37.49975562666252,21360
127.77981325362519,-23.40898616279765,-4.489698653327467e-08,-5.2239133865856813e-08,-0.02066258048516919,3.9669004509392978,0.18842213396142526,0.5584719107852296,0.0016282766066695062,0.4617301051828022,-1.1543009765802532e-06,0.0015396351619884716,-3.7109930869678946e-06,126.70625897179377,37.50751514282017,21361
126.98170103383019,-22.18705504348101,-2.2011223059318265e-07,-3.563300773863631e-08,-0.01788183990198075,2.982431737643277,0.20246403414923514,0.6130136648010022,0.0012290344204622609,0.5866304852602522,-9.587903216957698e-07,0.0014132327241651115,-7.352458212419539e-06,126.70603903400313,37.505428800513634,21362
126.63801430214909,-18.779816500316986,-5.838571576114286e-09,5.826026675462351e-08,-0.021996055780629804,1.651625306724223,0.19317612278327945,0.37374418086230554,0.0009257513430219815,0.3170546525337462,-8.190427267748955e-07,0.0013309172611669065,-1.5687597485827426e-05,126.71172592855608,37.505935087045756,21363
125.90862607459657,-15.071592701665658,2.4361275513209906e-07,2.038721029158948e-07,-0.025894449356340093,0.9382291836342707,0.1389538345357132,0.12304564615395572,0.00048201175261393967,0.08288076664918254,-6.148579469511036e-07,0.0010850887451111981,-2.032103195616292e-05,126.7172762651082,37.505896698687394,21364
124.76393300985056,-13.459236149378988,1.1460006316847267e-07,2.2738402571039412e-07,-0.02241115071001402,-0.7454393947521984,0.16957309733747927,0.06888654518262116,0.00032939025739308296,0.11026945835827118,-4.829506795626099e-07,0.0008264449811888187,-2.2204407515156656e-05,126.71852583137303,37.50397113772221,21365
124.95804356764522,-11.723055626868073,2.114294826188175e-07,3.116817046465816e-07,-0.023680620699401984,0.28029326403482147,0.1088587430603657,0.03323905179919801,0.00026097744807577697,0.035362261768357967,-4.483223063209685e-07,0.0008576218285575809,-2.2094151535865208e-05,126.72078037435098,37.50460855291769,21366
128.4388673183222,-26.159108479908696,-2.92901654770014e-07,-1.5513285944722607e-07,-0.022421254059378393,6.471636418566093,0.20543449464649077,0.7475726912418801,0.002415388201673541,0.6745176927147648,-1.7270418521362176e-06,0.0016811752311422469,1.7141511799899594e-05,126.69610854079217,37.50761086235353,21367
128.19493276989195,-25.774872716975707,-4.956743627608552e-07,-1.6108090427069604e-07,-0.022235748329285973,7.074825072972645,0.2152081063461802,0.8051174515499422,0.002199165640455491,0.7096838236724283,-1.6684547543016062e-06,0.0016444932461769657,2.0777363631553065e-05,126.6927399380419,37.505830653325894,21368
127.72538259507371,-24.606773955383677,-2.2945422655508783e-07,-9.897858993873643e-08,-0.020601998943908458,4.792737680302734,0.20159649856989675,0.6813211086968786,0.0016975674043080197,0.6259681095551657,-1.217133750598522e-06,0.0015331397575993955,3.4546074964934255e-06,126.70152751391542,37.50659199812723,21369
126.45756573182305,-21.87629593560066,-3.3573113145753785e-07,-4.7164996947773565e-08,-0.01251554908224992,3.9326459765476507,0.19715526950506693,0.7952927768502952,0.0009794939859639699,0.7063741760866096,-8.780092690942078e-07,0.0013130332484973762,-2.2879915307548405e-06,126.70162443649025,37.502897928765144,21370
127.07931247306382,-23.78196081102856,-6.334146683201921e-07,-1.036371695463382e-07,-0.01531096222828099,6.052446517622797,0.19919941505283467,0.8560521505509496,0.0013271342505965017,0.731013701216372,-1.1833078073759594e-06,0.0014287370142731257,1.1810302515055853e-05,126.69520502609744,37.50286720183397,21371
120.24181894137438,-7.584393474235767,-1.2704439138955156e-07,2.1469787660587158e-07,0.024015856807962588,-2.069462128710748,0.06232828013801821,1.0252532171439495,-0.00023805403721990922,0.6923472402931785,5.1030132103864765e-08,-4.772369758564507e-05,-1.468072739186214e-05,126.7020675056008,37.49139964949855,21373
119.00531092360701,-9.641134222744729,-1.1765440257800552e-07,2.8311632783155736e-07,0.027767324827783886,-2.76880831644149,0.04135181979250608,1.0034070974248692,-0.0004203176144879744,0.6790934359487898,3.3545141568824164e-07,-0.00035018780241672097,-1.884988628099515e-05,126.70027029496818,37.488367611917496,21374
125.19304061445318,-17.46881227348711,-2.643404189025521e-07,3.4124080947481745e-08,-0.0061013873071228035,1.7365277118813784,0.18709357824846407,0.7877357957902695,0.0005495861770134391,0.6973521224095577,-5.798590741431067e-07,0.0010750690362710514,-1.0958363371922555e-05,126.7055160291966,37.50116515207217,21376
123.61357125649877,-15.411651417262432,-1.071150182998092e-07,1.0634019460077104e-07,-0.010877178516196722,-2.9080156490789437,0.1840251734114462,0.4595749816303488,0.0003614043872334756,0.5671730790082649,-4.545604935880229e-07,0.0007309095446383777,-1.9545199204688298e-05,126.71217894136385,37.50126040269885,21377
123.11506252885607,-12.28593331194189,-4.043758151456564e-08,2.2195257595390116e-07,-0.01619899550904115,-3.2201797676390926,0.17262463291902452,0.13449308245104036,0.00027871696029251454,0.24614461455282097,-3.0591816813447553e-07,0.0005838465917862784,-2.2210420261783086e-05,126.71819686460479,37.50113120429761,21378
123.0174085906364,-9.15102158312315,-1.969208327460135e-08,2.9805427939815007e-07,-0.017131085256387645,-2.59449880118669,0.14587798811230646,0.07266829299469735,0.000243708885956502,0.11957102121970833,-2.572247891668966e-07,0.0005943530647586903,-2.2858342391816624e-05,126.72111409037743,37.50083427122422,21379
