intercept,BAS_AR,도로길이고려_전체통합도,도로길이고려_국부통합도_R3,기초구역평균_전체통합도,기초구역평균_국부통합도_R3,도로율,평균 도로 길이,아파트시세변화_차분평균,평균최근접역거리,평균최근접정류장거리,건물노후도,공동주택 연면적 비율,근린생활시설 연면적 비율,단독주택 연면적 비율,아파트 가구수,외식업매출월평균변화량,서비스업매출월평균변화량,소매업매출월평균변화량,외식업매출비율,서비스업매출비율,소매업매출비율,외식업종다양성,서비스업종다양성,소매업종다양성,상가밀도,주중 / 주말 비율,06 to 18 / 18 to 06,개별공시지가 변화 차분평균,점포밀도,(주거인구+직장인구)/유동인구,주거인구/직장인구,x,y,BAS_ID,open_11cluster
168.302194,-12.34014216,0.009717652,0.002483087,-290.9351937,-27.30055846,0.051013393,0.041675283,0.004503857,1.76942922,-100.0820753,0.119009274,0.336571266,0.777145472,0.752881409,-0.001356462,-5.69E-07,6.17E-07,1.52E-07,1.528860285,-4.553920392,-13.56584756,-6.168034287,5.602649624,-24.333499,-0.004065838,-22.02518323,12.25248273,1.44E-05,-0.001397925,9.483237955,-0.159246828,126.7234786,37.48862329,21407,2
168.1860507,-12.09721241,0.010123718,0.002530032,-292.0806568,-27.43299138,0.02882406,0.041115871,0.006286292,2.468903935,-99.28922192,0.118738495,0.333863156,0.715451279,0.821110794,-0.001299709,-5.58E-07,6.65E-07,1.05E-07,1.109241748,-5.363294159,-13.8438277,-7.508585504,4.978241146,-24.71451071,-0.004251747,-22.07800189,12.16386834,1.45E-05,-0.001500767,12.32276811,-0.150780396,126.7195295,37.48791378,21408,2
168.0265431,-11.77123013,0.010076032,0.002549912,-294.0136703,-27.61832839,0.000252205,0.040446269,0.007478173,2.719223082,-98.96350553,0.118274976,0.33238973,0.574892963,0.843729607,-0.001462176,-5.41E-07,6.84E-07,5.31E-08,1.021425422,-5.888150777,-14.4853287,-9.087122831,4.320627617,-25.09350574,-0.004411425,-22.15033246,12.08879796,1.42E-05,-0.001542401,13.3837302,-0.14898197,126.7162937,37.48732526,21409,2
167.9565011,-11.19567775,0.010437713,0.002639745,-295.6831811,-27.6868383,-0.015539526,0.040246708,0.00767899,3.21376729,-97.40471754,0.118160914,0.329915608,0.400429217,0.820459605,-0.001407483,-5.06E-07,7.11E-07,3.96E-08,1.212042487,-6.570241856,-14.79839493,-10.38326871,3.877178746,-25.32872447,-0.004479439,-22.18299163,12.08175673,1.33E-05,-0.001576386,13.17460831,-0.153846101,126.7150936,37.4849508,21410,2
167.9845991,-10.56350918,0.010457888,0.002679517,-296.2912448,-27.69316386,-0.029977331,0.04062608,0.008555517,3.372434048,-96.17413315,0.118197688,0.332241625,0.320335575,0.810835967,-0.001538748,-4.70E-07,7.02E-07,-2.25E-08,1.574766204,-6.261709264,-15.06660433,-11.35050161,3.490138349,-25.48080669,-0.004432183,-22.16531243,12.13758977,1.33E-05,-0.001587229,13.20296239,-0.152946865,126.7130751,37.48456806,21411,2
168.0885166,-9.874712302,0.010663589,0.00274624,-296.6339753,-27.61978109,-0.043769133,0.041330404,0.009264198,3.628749009,-94.12411704,0.11847361,0.334945169,0.263152016,0.78731126,-0.001621039,-4.10E-07,6.94E-07,-9.54E-08,2.254930905,-5.411812202,-15.33044863,-12.55831717,3.155510286,-25.57256996,-0.003096037,-22.11264578,12.24232297,1.33E-05,-0.001609177,12.47841735,-0.153473276,126.7110714,37.48336661,21412,0
168.1518123,-9.558313004,0.010722854,0.002771803,-296.701813,-27.57345588,-0.052494796,0.041647736,0.010157328,3.696461441,-93.11592174,0.118642097,0.336879731,0.241444545,0.780163606,-0.001687114,-3.78E-07,6.87E-07,-1.36E-07,2.632516421,-4.730341151,-15.48844407,-13.2847328,3.011158364,-25.59999739,-0.001875729,-22.08136578,12.29858574,1.34E-05,-0.001627451,12.25008563,-0.153001922,126.7097129,37.48297866,21413,0
167.8604639,-12.51701312,0.007948903,0.002310074,-294.501511,-27.62418073,0.05686951,0.04048666,-0.006183107,-0.715184746,-104.3180163,0.117211981,0.32884084,0.905421725,0.630198611,-0.002024272,-5.67E-07,5.54E-07,2.47E-07,1.884957762,-3.832957006,-15.55123365,-5.078768668,6.120398625,-24.11195492,-0.003816605,-22.23764396,12.03150062,1.19E-05,-0.00035395,2.259523613,-0.211854007,126.7318156,37.48800429,21414,7
167.7577057,-12.03069922,0.007125555,0.002234988,-295.4493196,-27.69333701,0.055395872,0.041603047,-0.00841321,-1.153647111,-104.9501678,0.116587516,0.330627794,1.026589462,0.610601484,-0.002304431,-5.65E-07,5.18E-07,2.59E-07,1.999998879,-2.9920182,-16.17295011,-4.664665647,6.259964106,-24.04327422,-0.003644934,-22.29181025,11.99320016,1.07E-05,-6.03E-05,0.464553762,-0.203693606,126.7369099,37.48783077,21415,7
167.6556955,-11.52093145,0.006283454,0.002171984,-296.6537697,-27.75281634,0.051362139,0.043250399,-0.008289865,-1.19436278,-102.892701,0.11604241,0.326773522,1.118878782,0.614805587,-0.002593591,-5.51E-07,5.15E-07,2.77E-07,2.343988422,-2.207140924,-16.87934347,-4.220234361,6.523310585,-23.91575831,-0.003046111,-22.35146212,11.98136742,8.22E-06,6.86E-06,-1.200183079,-0.208210163,126.7450722,37.48596487,21416,7
166.7096634,-11.11010104,0.004521881,0.0020127,-306.113698,-28.61140551,0.005948783,0.043882449,-0.003761492,-1.504163447,-98.50177675,0.113281532,0.282956873,1.11248839,0.638450294,-0.003516432,-3.49E-07,6.73E-07,3.00E-07,3.166121634,-2.063213189,-20.02462927,-3.698333207,7.214027367,-23.81065111,-0.001048593,-22.82623508,11.650978,-6.12E-06,-0.001220989,-9.934894333,-0.430955952,126.7547169,37.47834826,21417,10
167.3866983,-11.36830661,0.005791192,0.002136668,-299.3084748,-27.97297807,0.042008531,0.04323959,-0.006459916,-1.25327613,-101.2628327,0.115300202,0.313632778,1.132530643,0.649970594,-0.002811306,-5.26E-07,5.65E-07,2.92E-07,2.6013459,-2.593353103,-17.88706557,-4.155404277,6.725411672,-23.87690415,-0.002051015,-22.48826433,11.87207214,4.84E-06,-0.000199868,-3.734637959,-0.286471436,126.7489856,37.48287242,21418,7
167.6271539,-11.57344274,0.006659861,0.002203617,-296.9192831,-27.78436891,0.050678352,0.042653628,-0.007702334,-1.07041102,-102.8754334,0.11611543,0.32412683,1.110165627,0.634599935,-0.002486663,-5.54E-07,5.34E-07,2.76E-07,2.132689338,-3.000812886,-16.78202027,-4.461730919,6.446482916,-23.97333709,-0.00323903,-22.36282592,11.95240716,8.55E-06,-0.00013782,-1.138155116,-0.219027436,126.7428487,37.4848723,21419,7
167.556053,-11.6957136,0.006991162,0.002232749,-297.5121704,-27.84971924,0.050174233,0.041516532,-0.006879499,-1.038559706,-103.1960942,0.116087753,0.319390464,1.077297558,0.651122861,-0.002398429,-5.55E-07,5.58E-07,2.76E-07,1.920307135,-3.916366454,-16.79444725,-4.798402418,6.351898042,-24.04802682,-0.003441046,-22.39412969,11.8984562,8.79E-06,-0.000348882,-0.951810636,-0.244789678,126.7394529,37.48440167,21420,7
167.501426,-11.80273278,0.007253109,0.002256087,-297.9531817,-27.89982652,0.048979941,0.04051175,-0.005845488,-1.024818714,-103.3681731,0.116062272,0.315684731,1.045881655,0.660674167,-0.002315125,-5.55E-07,5.80E-07,2.77E-07,1.747552562,-4.563602149,-16.79146191,-5.067525926,6.27343044,-24.11108571,-0.00353566,-22.41786964,11.85690971,8.94E-06,-0.000551663,-0.864790459,-0.253654979,126.7370579,37.48408023,21421,7
167.4842612,-11.53568593,0.006679936,0.002211473,-298.3666821,-27.90029161,0.04814533,0.042086585,-0.006628268,-1.030610385,-102.2373842,0.11583792,0.315502091,1.101547105,0.656246622,-0.002530305,-5.47E-07,5.74E-07,2.85E-07,2.131617471,-3.840786903,-17.19079381,-4.638595401,6.504494895,-23.98124769,-0.003158928,-22.4342945,11.88274752,7.26E-06,-0.000348822,-1.689839644,-0.264685718,126.7428462,37.48274526,21422,7
167.4332382,-11.5577577,0.006879538,0.002230019,-298.8826587,-27.94690622,0.046515717,0.041580482,-0.005844183,-0.962197726,-102.0985928,0.115796937,0.312070064,1.088616012,0.666807777,-0.002480896,-5.46E-07,5.95E-07,2.86E-07,1.975460865,-4.401151872,-17.21815326,-4.812301052,6.463672134,-24.02377967,-0.003136001,-22.45811704,11.8510025,7.09E-06,-0.00064675,-2.007092358,-0.272081376,126.7416545,37.48161074,21423,7
168.1182367,-12.25764301,0.010020846,0.002525945,-292.752791,-27.44381702,0.039209898,0.040647317,0.005651614,2.039600533,-99.11897533,0.118567535,0.327537071,0.729617869,0.809246893,-0.001220108,-5.57E-07,6.77E-07,1.73E-07,1.301213748,-5.58306003,-14.04935372,-6.977035984,5.342456363,-24.53475229,-0.004132878,-22.11414774,12.12883775,1.35E-05,-0.001511913,10.4332681,-0.165604492,126.7223711,37.48611429,21424,2
167.948188,-12.46287876,0.009018576,0.002417367,-293.9215932,-27.5644495,0.054634345,0.040047983,0.002616088,0.483076869,-101.3669449,0.11783433,0.324488702,0.815701821,0.735407009,-0.001572512,-5.63E-07,6.23E-07,2.30E-07,1.520005521,-4.953584524,-14.85794655,-5.804149375,5.814095615,-24.29495192,-0.003943447,-22.19425896,12.05550847,1.26E-05,-0.001415135,5.883170787,-0.190503058,126.7269118,37.4864446,21425,2
167.6736633,-12.21834288,0.007908523,0.00230913,-296.1798175,-27.77389778,0.051347141,0.03973346,-0.004311865,-0.795117361,-103.6641822,0.116717264,0.320696332,0.934316289,0.676559341,-0.002031799,-5.61E-07,5.82E-07,2.61E-07,1.63244019,-4.565036545,-16.0447666,-5.337021537,6.082496694,-24.18688041,-0.003768204,-22.32763264,11.92315111,1.10E-05,-0.000666573,1.143150932,-0.225931378,126.7321772,37.48605427,21426,7
167.6350853,-11.93770857,0.007225355,0.002247774,-296.5923128,-27.79243026,0.052452933,0.04095203,-0.007110377,-1.102922294,-104.2204028,0.116346805,0.323340468,1.043596521,0.635849071,-0.002294302,-5.61E-07,5.47E-07,2.67E-07,1.870677598,-3.799211736,-16.46026844,-4.882827457,6.251877749,-24.08325828,-0.003623126,-22.35126158,11.92384352,1.00E-05,-0.000258546,-0.154139697,-0.231414789,126.7365899,37.48621822,21427,7
167.9954108,-11.44019546,0.010433739,0.002636788,-295.3058647,-27.61763471,-0.000587816,0.040316932,0.007066494,3.055438032,-97.53809092,0.118287845,0.328516632,0.479593477,0.818161047,-0.001312843,-5.13E-07,7.11E-07,9.37E-08,1.42745533,-6.254638566,-14.74196909,-9.69828812,4.242749305,-25.13479822,-0.004424868,-22.16843707,12.10072774,1.30E-05,-0.001568583,12.77768362,-0.160244124,126.7171778,37.48376835,21428,2
167.9163984,-11.89069575,0.010360568,0.002603249,-295.4485106,-27.63617622,0.017720266,0.039710014,0.006555257,2.558910472,-98.30531293,0.118084655,0.322203543,0.581502675,0.804192461,-0.001167136,-5.31E-07,7.24E-07,1.67E-07,1.198751232,-6.526200149,-14.70507851,-8.611225354,4.737968617,-24.91973677,-0.004280565,-22.2111279,12.0322445,1.22E-05,-0.00155874,11.94172732,-0.172356934,126.7202476,37.48294007,21429,2
167.8532999,-12.10447498,0.009877177,0.002531981,-295.4703772,-27.66361778,0.03246879,0.039357528,0.005974196,1.7178533,-99.34443401,0.117807484,0.319010895,0.651706472,0.800651404,-0.00125346,-5.45E-07,7.05E-07,2.13E-07,1.17510459,-6.246245943,-14.90906181,-7.533170387,5.168859853,-24.70149921,-0.004125768,-22.24180443,11.99220324,1.20E-05,-0.00154336,9.909383151,-0.182353557,126.7227884,37.48324345,21430,2
167.6529751,-12.12991034,0.009136706,0.002444396,-296.8488046,-27.80717115,0.038909014,0.038520402,0.004502754,0.476775407,-100.8658827,0.117074124,0.312581788,0.713460741,0.756546966,-0.001498984,-5.51E-07,6.84E-07,2.54E-07,1.136725436,-6.156222813,-15.62246672,-6.712984875,5.56997815,-24.52072903,-0.003902211,-22.33768173,11.8889176,1.08E-05,-0.001522581,5.1263973,-0.206213919,126.726384,37.48279104,21431,2
168.0699259,-10.6569674,0.010944332,0.002758459,-296.5168228,-27.57940045,-0.018052038,0.041047253,0.007156816,3.620901915,-94.89582902,0.118522157,0.329927034,0.38151824,0.773949693,-0.001346314,-4.33E-07,7.21E-07,1.06E-08,2.286599406,-5.69473667,-15.21590527,-11.39168203,3.63917361,-25.37283846,-0.002866464,-22.12882444,12.20422841,1.23E-05,-0.001586997,11.23798269,-0.164247083,126.7148431,37.4808092,21432,0
168.2251068,-9.184055668,0.010873766,0.002818325,-297.2310542,-27.51701702,-0.053268654,0.041947295,0.011100261,3.864583482,-91.40452394,0.118878717,0.338490343,0.218544473,0.76857191,-0.001745034,-3.06E-07,6.84E-07,-1.87E-07,3.232969917,-3.673981902,-15.81346704,-13.96019635,2.742874899,-25.67566858,0.001317677,-22.04590602,12.36557782,1.34E-05,-0.001669339,11.51736257,-0.153560259,126.7075805,37.48169872,21433,0
168.3084479,-9.039634774,0.011141023,0.002879673,-298.1700076,-27.43840767,-0.049874877,0.04204749,0.011462915,4.144611539,-89.6066105,0.119215615,0.339431695,0.193528599,0.75726247,-0.001771239,-2.03E-07,6.88E-07,-2.24E-07,4.087665631,-2.117213194,-16.31155829,-14.75500353,2.499540392,-25.73508318,0.005020142,-22.00891296,12.43000492,1.28E-05,-0.001730592,10.31572785,-0.157127415,126.7050187,37.47836259,21434,0
168.279626,-9.51712529,0.011271782,0.002869383,-297.5265482,-27.4430387,-0.040850574,0.042040117,0.008458487,4.145923042,-90.83111602,0.119137731,0.337070434,0.244368592,0.756315308,-0.001610511,-2.72E-07,7.06E-07,-1.73E-07,3.741820641,-3.154120128,-16.00538981,-13.92913328,2.814147304,-25.62437613,0.003714875,-22.02380571,12.39348617,1.25E-05,-0.001670833,10.20223674,-0.159884444,126.708508,37.47817386,21435,0
168.2837609,-9.469894095,0.011646245,0.002934354,-299.1553046,-27.43599488,-0.040954886,0.041956415,0.009627392,4.558851895,-89.47745729,0.119268601,0.33589569,0.233592452,0.745424734,-0.001599699,-1.51E-07,7.11E-07,-2.25E-07,4.250910914,-2.247061594,-16.49544277,-14.73441373,2.489311072,-25.76456538,0.006281544,-22.02329213,12.41347549,1.12E-05,-0.001703374,9.238155309,-0.168638755,126.7072142,37.47468659,21436,0
168.313049,-8.781041165,0.011789931,0.002981289,-300.7802974,-27.42551925,-0.048929282,0.04213574,0.012836279,4.974333373,-87.38638798,0.119399692,0.337137743,0.172927794,0.736696068,-0.001782592,2.84E-08,6.68E-07,-2.92E-07,4.817714502,-0.514435566,-17.0350722,-16.08084151,2.027830971,-25.9472701,0.008224201,-22.00923507,12.46148922,1.05E-05,-0.001764038,8.505464799,-0.174473589,126.7039717,37.47318102,21437,0
168.2665081,-9.393146322,0.011987294,0.002990562,-301.0416426,-27.45094239,-0.042652821,0.041881298,0.012072635,4.967452283,-88.47103369,0.119318106,0.334734592,0.212189962,0.731881187,-0.001682975,-1.92E-09,6.89E-07,-2.83E-07,4.608436722,-1.158612628,-16.99558999,-15.67145387,2.180877376,-25.91306623,0.008272332,-22.03223113,12.4258562,9.63E-06,-0.001723238,8.089473966,-0.181809329,126.7064376,37.47198264,21438,0
168.2892347,-9.070461367,0.012229931,0.003035908,-302.6889904,-27.43657762,-0.04153129,0.04198834,0.018422513,5.271904426,-87.21623136,0.119413006,0.335547691,0.174547622,0.717891342,-0.001924517,1.43E-07,6.31E-07,-3.28E-07,5.08413915,0.830272272,-17.56449589,-16.43999271,1.922160567,-26.01562459,0.00910729,-22.02209794,12.46665641,8.73E-06,-0.001757144,7.02219236,-0.195527636,126.7048396,37.46976562,21439,0
168.1793156,-8.795530888,0.010592256,0.00279047,-297.4743708,-27.58222632,-0.064611018,0.041811577,0.015568104,3.638905223,-91.22777524,0.118677717,0.33966408,0.200919697,0.777938414,-0.001889127,-2.93E-07,6.63E-07,-2.20E-07,2.996731837,-3.668703682,-15.86137635,-14.2634201,2.551105015,-25.76498875,-2.28E-07,-22.06477855,12.35323611,1.39E-05,-0.001694919,12.37297821,-0.151012456,126.705788,37.48380876,21440,0
168.2822222,-8.579554202,0.010807657,0.002855162,-298.4921577,-27.48574345,-0.062858291,0.041951657,0.016999204,3.884319561,-89.11240557,0.119069838,0.341094948,0.168411168,0.761529048,-0.001933816,-1.66E-07,6.60E-07,-2.52E-07,4.03370828,-1.667237811,-16.41755785,-15.32996932,2.282143981,-25.82383435,0.004749458,-22.01906271,12.43302252,1.34E-05,-0.001788491,10.93740932,-0.153584504,126.7025051,37.48083151,21441,0
168.3311291,-7.863281082,0.010765063,0.002886713,-299.5844843,-27.45198909,-0.068433952,0.042015629,0.021634407,3.984729529,-86.88728267,0.119230293,0.34258382,0.135325857,0.75648606,-0.002071679,-8.24E-09,6.30E-07,-2.81E-07,4.751991999,0.22862548,-16.8865667,-16.41809049,1.923956005,-25.93765833,0.006590105,-21.99733376,12.48728168,1.33E-05,-0.00191479,10.44788148,-0.154742873,126.6982353,37.47976833,21442,0
168.3794653,-7.482163429,0.011098306,0.002935731,-300.204989,-27.40011274,-0.063397317,0.042411854,0.01858402,4.566345724,-85.23795012,0.119437112,0.341652864,0.135895891,0.747972776,-0.002028234,8.27E-08,6.20E-07,-2.93E-07,5.163705432,0.93199357,-17.09853924,-16.80645623,1.776630756,-25.99425169,0.007845801,-21.97600318,12.52198866,1.25E-05,-0.001901343,9.628425227,-0.160157427,126.6985407,37.47697522,21443,0
168.3323578,-8.415183795,0.011284426,0.002930704,-299.8007312,-27.4259194,-0.056032123,0.042184013,0.013975448,4.560809277,-87.28016045,0.119350035,0.339422338,0.158666561,0.748330281,-0.001865268,-3.17E-08,6.65E-07,-2.74E-07,4.709617085,-0.625504607,-16.83527537,-15.99161131,2.041501253,-25.91742519,0.007299502,-21.99813753,12.4715268,1.20E-05,-0.00179763,9.610857295,-0.162073403,126.7020262,37.47620632,21444,0
168.3641103,-8.084688588,0.011796528,0.002998093,-301.1726519,-27.39070155,-0.051918178,0.042431969,0.015443396,5.147626957,-85.78606772,0.119522112,0.339043019,0.145109059,0.73375535,-0.001915741,1.21E-07,6.27E-07,-3.13E-07,5.221012614,0.863449708,-17.28348198,-16.68483773,1.826283431,-26.0032575,0.00862836,-21.98555585,12.50890247,1.08E-05,-0.001818863,8.262576948,-0.17522588,126.7015309,37.47301139,21445,0
168.3837127,-8.055956024,0.012367091,0.003060981,-302.8504096,-27.36576228,-0.042101133,0.042481705,0.019639952,5.509894804,-85.09945622,0.119624892,0.339200208,0.133875654,0.713362048,-0.002098058,2.16E-07,5.53E-07,-3.43E-07,5.652006159,2.960570365,-17.86381443,-16.97825104,1.746933884,-26.03660018,0.009292683,-21.97893871,12.54149193,9.79E-06,-0.001830489,6.640625916,-0.196955429,126.7017422,37.46945465,21446,0
168.3455876,-7.282794192,0.010598722,0.002878899,-299.6751752,-27.45448365,-0.079313891,0.041885431,0.03032405,3.638671641,-86.74305731,0.119200905,0.345476754,0.119835569,0.761415436,-0.002217319,8.47E-08,5.92E-07,-2.97E-07,4.986684414,1.362206648,-16.9987996,-17.06808465,1.776390697,-25.95652501,0.006231797,-21.99082148,12.51331222,1.40E-05,-0.002123315,10.84600742,-0.15188268,126.694834,37.48204594,21447,0
168.7268138,-2.766164502,0.01201568,0.003051036,-299.1285663,-27.10713601,-0.058437564,0.043918651,0.018106264,5.371240678,-77.07736581,0.120302711,0.352562294,0.092024314,0.735505393,-0.002181684,3.03E-07,4.33E-07,-3.26E-07,7.08881645,6.982108988,-17.66842557,-18.04036159,1.430243072,-25.94615498,0.008897388,-21.82060624,12.76241992,1.69E-05,-0.002472419,8.41966666,-0.159565266,126.6906293,37.47635873,21448,9
168.9827339,-0.053262721,0.013670801,0.003163942,-297.7804994,-26.87651528,-0.038227735,0.044980063,0.016164463,6.215654363,-72.91820147,0.121008012,0.360955457,0.077075398,0.716691419,-0.002002418,2.97E-07,3.13E-07,-3.49E-07,8.20051376,10.76037209,-18.02063664,-17.77443777,1.56375148,-25.76816974,0.009486177,-21.70967449,12.9102456,2.24E-05,-0.002786188,6.566523368,-0.170718391,126.6881673,37.47328904,21449,9
168.6453324,-4.520279163,0.012119978,0.003053093,-299.9315489,-27.16477537,-0.052399638,0.043811467,0.019467462,5.577205832,-79.39062618,0.120160292,0.348245912,0.106902262,0.730008757,-0.002121072,2.71E-07,4.61E-07,-3.31E-07,6.658287583,5.626561869,-17.65991084,-17.66216375,1.539331753,-25.96888602,0.009111273,-21.85832735,12.70843392,1.50E-05,-0.002148841,7.878492776,-0.169767766,126.6940311,37.47406258,21450,9
168.4991774,-6.263894895,0.011618077,0.003002173,-300.4941251,-27.29117128,-0.057670986,0.043112701,0.018765996,5.187833006,-82.40694878,0.11979292,0.343941809,0.121918785,0.73713076,-0.00208327,2.15E-07,5.50E-07,-3.18E-07,5.924788676,3.190738675,-17.43990347,-17.37724287,1.60662258,-26.014726,0.008747576,-21.92316782,12.60994993,1.29E-05,-0.001985387,8.560089524,-0.167248258,126.6966414,37.47478752,21451,0
168.4602591,-7.047974358,0.012105644,0.003040284,-301.4980442,-27.31093275,-0.049151553,0.04294919,0.018241931,5.490566457,-83.50523608,0.119767209,0.341925588,0.123702832,0.724953353,-0.002055472,2.19E-07,5.47E-07,-3.34E-07,5.848225875,3.126560435,-17.62955752,-17.20161487,1.672270223,-26.01979901,0.009079814,-21.94278279,12.58565137,1.15E-05,-0.001899567,7.495445695,-0.181286058,126.699041,37.47188576,21452,0
168.554491,-6.123217022,0.012576027,0.003084845,-301.6564898,-27.22894296,-0.042424367,0.043373473,0.020075797,5.777783676,-81.70133485,0.120005173,0.344918581,0.110557463,0.714357411,-0.00214544,2.54E-07,4.54E-07,-3.46E-07,6.392722219,5.30410514,-17.94095696,-17.36471803,1.639527135,-25.98777424,0.009385652,-21.90178399,12.65445775,1.28E-05,-0.001978243,6.616880361,-0.190102665,126.6975061,37.47039124,21453,9
168.6533029,-5.061880897,0.013006976,0.003119372,-301.4388255,-27.1447995,-0.036298975,0.04376589,0.021634039,5.963876299,-79.92333898,0.120243179,0.348399603,0.101022459,0.706939501,-0.002179681,2.62E-07,3.60E-07,-3.50E-07,6.887389669,7.263565141,-18.16383709,-17.38748583,1.650029308,-25.93337138,0.009572535,-21.85868094,12.72055111,1.48E-05,-0.002083574,6.00973908,-0.195778718,126.6959389,37.4694429,21454,9
168.8145443,-2.724027702,0.013256044,0.003137143,-299.5826235,-27.01268671,-0.037061851,0.044504492,0.021146801,6.130948713,-76.57308664,0.120612837,0.353784101,0.091841489,0.712165368,-0.002096707,2.75E-07,3.17E-07,-3.49E-07,7.489159285,8.813447289,-18.05645138,-17.54740635,1.615827718,-25.85716815,0.009575487,-21.785745,12.81600772,1.84E-05,-0.002337736,6.307817152,-0.183952206,126.6923716,37.47120765,21455,9
167.5838619,-11.63052122,0.009831073,0.00260178,-299.8580445,-27.90465347,0.011761671,0.038536621,0.00566219,1.30905522,-98.35770097,0.11705068,0.309659114,0.556414221,0.731884895,-0.001411868,-4.81E-07,7.40E-07,2.47E-07,1.754280952,-6.425928243,-16.33266432,-9.105979889,4.717087458,-24.97827578,-0.002964703,-22.37025174,11.91434077,8.41E-06,-0.001550965,6.719619747,-0.21488525,126.7236867,37.47607396,21456,2
167.047065,-11.28618814,0.005615631,0.002121682,-302.7653544,-28.2758727,0.02983872,0.042495167,-0.003961069,-1.280126929,-100.2153052,0.114496941,0.29560503,1.124457116,0.656786916,-0.002993917,-4.89E-07,6.64E-07,3.00E-07,2.846729613,-3.72398958,-18.91328737,-4.166018688,6.983252195,-23.84306167,-0.001022345,-22.65786387,11.73896394,2.57E-07,-0.001093495,-6.731223138,-0.357685146,126.7493773,37.47854565,21457,10
167.4875418,-12.03652194,0.008191396,0.002344015,-298.044876,-27.9252173,0.045134252,0.038530254,-0.000759231,-0.613791213,-102.5671087,0.116357161,0.309767233,0.851873009,0.707634521,-0.001925803,-5.54E-07,6.43E-07,2.73E-07,1.297058488,-5.77875547,-16.38503937,-5.830035107,5.97859083,-24.30912364,-0.00370444,-22.41868204,11.81728915,9.69E-06,-0.001374083,0.654245291,-0.236904885,126.7311539,37.48310476,21458,7
166.9603663,-11.39068451,0.006715383,0.002217246,-303.7647437,-28.35682489,0.029773029,0.040672958,-0.002444832,-1.048015264,-100.564234,0.114612685,0.288056785,1.041702413,0.670486721,-0.00259467,-5.10E-07,7.52E-07,2.99E-07,2.290353624,-6.033122552,-18.71790979,-4.759351768,6.924624279,-23.94649501,-0.00097809,-22.69846407,11.66908029,3.33E-08,-0.001500936,-6.517527632,-0.339484286,126.7429142,37.474121,21459,10
